compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"C-R A M, INC.",,1401 S. 12th St.,Bismarck,ND,58504,7012233109,6,Custom computers,Tim Aman,M,,"Pres., Off. Mgr.",Nik Walz,M,Q,V-P.,7012556070,,www.c-ram.com,c-ram@c-ram.com,,,,,1993,R,S,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1308,No,3571,,466769,2020NDMR,NDMR,2003,9,S,AAN1,,,
MABLE'S TASTE OF HOME,,2111 E. Main St.,West Fargo,ND,58078,7012824010,2,"Gourmet jams, jellies, fruit syrups, pancake, scone & instant drink mixes, sweet mustard, raspberry & jalapeno dipping sauces & jalapeno pickled products",Mable Singer,F,Q,Owner,,,,,,,www.mables.biz,mablesinger@att.net,P.O. Box 11352,Fargo,ND,58106,1994,N,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JE0010,No,2033,2045,466770,2020NDMR,NDMR,2003,9, ,AABB,,,
"WURST SHOP, LLC, THE",,205 14th St. W.,Dickinson,ND,58601,7014836384,10,German sausage processing,Ken Molitor,M,Q,Ptnr. & IT Mgr.,Kristina Molitor,F,,Ptnr.,7014836385,,www.thewurstshop.com,,,,,,1998,L,I,"under $500,000","5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA0440,No,2013,,466774,2020NDMR,NDMR,2003,5, ,AABB,,,
ROBERTON CONSTRUCTION,,"2812 17th Ave. S., Ste. B",Grand Forks,ND,58201,7017724012,20,Custom wooden cabinetry & commercial construction contract work,Dave Roberton,M,,Pres.,Chad Roberton,M,,V-P.,7017809577,,www.robertonconstruction.com,dave@robertonconstruction.com,,,,,1970,L,I,$1Mil-$2.5Mil,"3,000",N,Kathy Grosz,F,,Off. Mgr.,Delayne Wojciechowski,F,Q,Interior Designer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0125,No,2434,2431,466784,2020NDMR,NDMR,2003,5, ,AABB,,,
JACK MONUMENT CO.,Designs In Stone,321 11th Ave. S.E.,Minot,ND,58701,7018391463,5,Granite countertops & monuments,Mark Walstad,M,Q,Owner,Shirley Witikko,F,,Sales Mgr.,7018392476,,www.jackmonument.com,,P.O. Box 726,Minot,ND,58702,1976,L,L,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3674,No,3281,,466795,2020NDMR,NDMR,2003,9, ,AABB,,,
"AGRI-RESOURCES, INC.",,5621 53rd Ave. S.,Fargo,ND,58104,7012773221,17,Agricultural processing equipment,Lee Dybsand,M,,Pres.,Linda Dybsand,F,Q,Secy-Treas.,7012773171,,www.agriresources.ag,ldybsand@aol.com,,,,,2000,R,S,"$500,000-$1Mil","20,000",N,Bette Stone,F,,"Secy., Hum. Res. & IT Mgr.",Dean Hagemeister,M,,Shop Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG0150,No,3523,,466800,2020NDMR,NDMR,2003,5, ,AABB,,,
"WEATHER MODIFICATION, INC.",Fargo Jet Center,3802 20th St. N.,Fargo,ND,58102,7012355500,50,"Weather radar, ground & aerial atmospheric research & cloud seeding equipment & specialized aircraft modification",Pat Sweeney,M,,CEO,Jim Sweeney,M,,Pres.,7012359717,8007700538,www.weathermodification.com,info@weathermod.com,,,,,1961,I,I,-,,N,Randy Jensen,M,,CFO,Mark Grove,M,,IT Mgr.,Lisa Markert,F,,Hum. Res. Mgr.,Cindy Dobbs,F,,Off. Mgr.,Erin Fischer,F,Q,Technical Writer,,,,,,,,,,,,,,,,,WE0013,No,3829,3559,466805,2020NDMR,NDMR,2003,3, ,AABB,,,
AGGREGATE INDUSTRIES - NORTH CENTRAL REGION,,"525 10th Ave. S., P.O. Box 492",Carrington,ND,58421,7016523140,4,Ready-mixed concrete,Scott Skjerva,M,Q,GM,Kasper Vetter,M,,Driver,7016523216,,www.lafargeholcim.us,info@lafargeholcim.com,,,,,1964,L,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aggregate Industries - North Central Region,Eagan,MN,6516830600,CO1360,No,3273,,468883,2020NDMR,NDMR,2003,9, ,AABB,,"2815 Dodd Rd., Ste. 101",55121
"AASEBY INDUSTRIAL MACHINING, LLC",,301 6th St. S.,Wahpeton,ND,58075,7016428820,19,"Multi-axis CNC precision machined parts & assembled components for skid steer attachments, hydraulic cylinders, motor vehicles, oil/gas machinery/equipment & utility scale wind power systems, including worn & corroded oilfield tools repair",Jim Giles,M,,GM,Dana Wiertzema,M,Q,Sales Mgr.,7016428825,8556428820,www.aimachining.com,info@aimachining.com,,,,,1999,I,I,$1Mil-$5Mil,"12,000",N,Pam Knapper,F,,Off. & Pur. Mgr.,Randy Cox,M,,Qual. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,"Gremada Industries, Inc.",Fargo,ND,7013560814,MA1717,No,3599,3714,477646,2020NDMR,NDMR,2003,5, ,AABB,,"825 28th St. S., Ste. E",58103
TOMORROW'S HEIRLOOMS,,1192 11th Ave. E.,Dickinson,ND,58601,7012270050,2,Rebuilt wooden furniture,David Steinbach,M,,Owner,Carla Steinbach,F,Q,Off. Admn.,,,,,,,,,2002,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FU0347,No,2511,,512294,2020NDMR,NDMR,2004,9, ,AABB,,,
HELEN'S CREATIVE GRAPHICS PLUS,,1919 8th Ave. N.,Grand Forks,ND,58203,7017750391,2,Commercial & offset printing,Helen Heen,F,,Ptnr.,Earl Heen,M,Q,Ptnr.,7017750391,,,,,,,,2000,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0600,No,2752,2759,512298,2020NDMR,NDMR,2004,9,,,,,
ANDERSON CUSTOM CABINETS,,56 Center Ave. N.,Center,ND,58530,7017943540,6,Wooden kitchen & commercial cabinets,Tracy Anderson,M,,Owner,Chad Hoffman,M,Q,Foreman,7017943734,,andersoncabinets.net,,,,,,1982,L,1,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0125,No,2434,,512334,2020NDMR,NDMR,2004,9,R,A1,,,
"BREAD POETS BAKING CO., LLC",,106 E. Thayer Ave.,Bismarck,ND,58501,7012224445,20,"Bread, cookies & scones",John Lee,M,,Owner,Juanita Lee,F,Q,Mktg. Mgr.,,,www.breadpoets.com,juanita@breadpoets.com,,,,,1998,L,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA0395,No,2051,2052,512365,2020NDMR,NDMR,2004,5, ,AABB,,,
BULLDOG COUNTRY EMBROIDERY,,6750 43rd Ave.,Flasher,ND,58535,7015973689,2,"Custom embroidered & screenprinted clothing for businesses, schools & individuals",Nancy Malm,F,,Ptnr.,Alan Malm,M,Q,Ptnr.,,,www.bulldogcountryembroidery.com,bce@westriv.com,,,,,1998,N,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM0060,No,2395,2396,512369,2020NDMR,NDMR,2004,9, ,AABB,,,
LUND CONSTRUCTION & REDI MIX,,"210 S.W. 3rd Ave., P.O. Box 206",Crosby,ND,58730,7019656169,7,Ready-mixed concrete,Brian Lund,M,Q,Ptnr.,Curtis Lund,M,,Ptnr.,7019656170,,,lundco@nccray.net,,,,,1962,L,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1360,No,3273,,512381,2020NDMR,NDMR,2004,9, ,AABB,,,
DAKOTA SHIRTS-N-CAPS,,10961 99th St. S.E.,Oakes,ND,58474,7019922104,1,"Embroidery, screen printing & vinyl lettering",Darlene Schroeder,F,Q,Owner,,,,,7019922104,,,dakotashirtsncaps@yahoo.com,,,,,1988,N,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM0060,No,2395,2396,512393,2020NDMR,NDMR,2004,9, ,AABB,,,
DECORATIVE DESIGNS BY DIANE,,975 2nd St. W.,West Fargo,ND,58078,7012820235,1,Embroidery & digitizing,Diane Gorman,F,Q,Owner,,,,,7012824066,,,decorativedesignsbydiane@yahoo.com,,,,,2001,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM0060,No,2395,,512395,2020NDMR,NDMR,2004,9, ,AABB,,,
EMBROIDERY CREATIONS,,501 Fir Ave.,Oakes,ND,58474,7017423064,1,Embroidery & digital printing,Stacey Zimmer,F,Q,Owner,,,,,7017422605,,,,,,,,1991,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM0060,No,2395,2759,512402,2020NDMR,NDMR,2004,8,S,AAN1,,,
"ERICKSON MFG. CO., INC.",Eagle,13946 86th St. S.E.,Milnor,ND,58060,7014275900,5,Ditch-digging machinery,Edwin Erickson,M,,Co-Pres.,Marlys Erickson,F,,Co-Pres.,7014275531,8884275944,www.eagleditcher.net,info@eagleditcher.net,,,,,1999,N,I,"under $500,000",,N,Theresa Erickson,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1855,No,3531,,512405,2020NDMR,NDMR,2004,9, ,AABB,,,
"ARDENT MILLS, LLC",,9345 State Highway 127,Fairmount,ND,58030,7014745414,20,Flour & wheat,Don Niblock,M,Q,Plt. Mgr.,,,,,7014745923,,www.ardentmills.com,info@ardentmills.com,,,,,2002,R,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ardent Mills, LLC",Denver,CO,8008519618,FL0480,No,2041,,512418,2020NDMR,NDMR,2004,5, ,AABB,,1875 Lawrence St.,80202
"HOSE & RUBBER SUPPLY, INC.",,2209 4th Ave. W.,Williston,ND,58801,7017743770,10,Hydraulic hoses & rubber products for the agricultural & oil & gas industries,Casey Lass,M,Q,Br. Mgr.,Haley Carpenter,F,,Off. Mgr.,7017748712,,www.hoseandrubber.com,info@hoseandrubber.com,,,,,1977,R,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hose & Rubber Supply, Inc.",Salt Lake City,UT,8018321111,HO0360,No,3052,3069,512419,2020NDMR,NDMR,2004,5, ,AABB,,3450 S 300 W,84115
"CORNERSTONE, INC.",,1954 Main S.,Dickinson,ND,58601,7014569200,2,Wooden cabinets,James Decker,M,Q,Pres.,Bethany Decker,F,,Secy-Treas.,7014569201,,,,,,,,1991,R,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0326,No,2434,,512423,2020NDMR,NDMR,2004,7, ,AABB,,,
J D R BRAZILIAN ELEGANCE,Fun 2 Stitch,"320 2nd St. E., P.O. Box 37",Hunter,ND,58048,7018742430,2,"Embroidery, including Brazilian patterns",Cheryl Schuler,F,,Owner,Larry Schuler,M,Q,Prodn. Mgr.,7018742434,,www.jdr-be.com,elegance@jdr-be.com,,,,,1999,I,1,"under $500,000","33,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM0060,No,2395,,512425,2020NDMR,NDMR,2004,9, ,AABB,,,
FLINT HILLS RESOURCES L. P.,,600 Center St.,West Fargo,ND,58078,7012824610,6,Road surface oil treatments,Andy Millan,M,Q,Plt. Mgr.,,,,,7012810841,,www.fhr.com,comments@fhr.com,,,,,1985,I,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Koch Industries, Inc.",Wichita,KS,3168285500,OI0180,No,2951,,512426,2020NDMR,NDMR,2004,9, ,AABB,,4111 E. 37th St. N.,67220
LINE-X OF BISMARCK / MANDAN,,3936 Memorial Hwy.,Mandan,ND,58554,7016672199,3,Spray-on truck bed liners & truck accessories,Lola Lee,F,Q,Owner,Jeremy Lee,M,,Chrm.,7016672199,,www.linex.com,linex@midconetwork.com,,,,,1998,I,1,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0835,No,3479,3714,512430,2020NDMR,NDMR,2004,9, ,AABB,,,
NORTH DAKOTA WATER EDUCATION FOUNDATION,,1605 E. Capitol Ave.,Bismarck,ND,58501,7012238332,3,Magazine publishing,Marina Jyring,F,Q,Publisher,,,,,7012234645,,www.ndwater.com,,P.O. Box 2254,Bismarck,ND,58502,1993,R,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0060,No,2721,,512441,2020NDMR,NDMR,2004,9, ,AABB,,,
FORUM COMMUNICATIONS CO.,,120 N. 4th St.,Grand Forks,ND,58206,7017801156,5,Monthly business print & online business magazine publishing for the Northern Plains,Korrie Wenzel,F,,Publisher,Tom Dennis,M,,Editor,,,www.prairiebusinessmagazine.com,slord@gfherald.com,234 2nd Ave. N.,Grand Forks,ND,58203,2000,R,I,-,,N,Staci Lord,F,Q,"Dir., Adv.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forum Communications Co.,Grand Forks,ND,7017801100,PU0060,No,2721,,512442,2020NDMR,NDMR,2004,9,R,A1,7017801160,375 2nd Ave. N.,58203
SAMSARA CUES,,601 1st St. N.E.,Rugby,ND,58368,7017767240,5,Pool cues,Laurie Stadum,F,,"Owner & V-P., Mktg. & Pers.",Jim Stadum,M,Q,"Pres., Sales Mgr.",,,www.samsaracues.com,laurie@samsaracues.com,,,,,1993,I,S,"$400,000 ","12,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BI0050,No,3949,,512459,2020NDMR,NDMR,2004,9, ,AABB,,,
"SCOTT'S MFG., LLC",,"414 Main Ave., P.O. Box 15",Landa,ND,58783,7012952269,5,NH3 tank winch equipment,Scott Cartwright,M,Q,Owner,,,,,7012952269,,www.scottsmfg.com,sales@scottsmfg.com,,,,,1994,L,L,"under $500,000","12,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0280,No,3523,,512460,2020NDMR,NDMR,2004,9,R,A1,,,
"WB COMPONENTS, LLC",,8826 76th St. S.E.,Edgeley,ND,58433,7014935200,20,Residential & commercial pine roof trusses,Daniel Wipf,M,,Pres.,Joseph Wipf,M,,"Secy., GM",7014932945,,www.wbcomponentsllc.com,joe@wbcomponentsllc.com,,,,,1986,N,L,-,,N,Ryan Webb,M,Q,Dispatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO0330,No,2439,,512466,2020NDMR,NDMR,2004,5, ,AABB,,,
BLUMHARDT EQUIPMENT,,"712 2nd Ave. N.W., P.O. Box 138",Ashley,ND,58413,7012883424,8,Plastic injection molding & chemical & fertilizing application equipment,Joshua Schock,M,,Pres.,Robyn Schock,F,Q,V-P.,7012883425,8888805255,www.blumhardteq.com,blumhardtequipment@hotmail.com,,,,,2001,N,1,-,"50,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL0440,No,3089,3523,512468,2020NDMR,NDMR,2004,8, ,AABB,,,
"GOOD OLD BOAT, INC.",,1300 Evergreen Dr. N.W.,Jamestown,ND,58401,7019529433,5,Sailboat magazine publishing,Karla Sandness,F,Q,"CEO, CFO & Publisher",,,,,7019529434,,www.goodoldboat.com,karla@goodoldboat.com,,,,,1998,I,S,"under $800,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0060,No,2721,,535289,2020NDMR,NDMR,2019,9, ,AABB,,,
"RUST SALES, INC.",,2964 164th Ave. S.E.,Harwood,ND,58042,7012829194,20,Agricultural sprayers & equipment,Perry Rust,M,,"Pres., Fin. & MIS Mgr.",Debbie Matski,F,,Hum. Res. Mgr. & Bookkeeper,7012820099,8004787801,www.rustsales.com,marketing@rustsales.com,,,,,1989,R,I,$6Mil-$10Mil,"6,000",N,Glen Lysne,M,Q,Parts Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP0560,No,3523,,537088,2020NDMR,NDMR,2003,5, ,AABB,,,
"BEAR TECH INDUSTRIES, INC.",,"16 8th St. E., P.O. Box 366",New England,ND,58647,7015798001,5,Rigid plastic electronic equipment covers & enclosures for harsh environments,Walter 'Butch' Frank,M,Q,Pres. & Sys. Engr.,,,,,7015798033,,www.beartechindustries.com,beartech@ndsupernet.com,,,,,2000,I,I,"under $500,000","7,200",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL1081,No,3089,,549407,2020NDMR,NDMR,2005,9, ,AABB,,,
"COPY CAT RAPID PRINTING, INC.",George's Quick Printing,P.O. Box 14039,Grand Forks,ND,58208,2187733200,2,Instant printing,Ken Mattson,M,Q,"Pres., CEO",,,,,,,,,,,,,1978,L,I,"under $500,000","2,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0546,No,2752,,1053042,2020NDMR,NDMR,2013,9, ,AABB,,,
"ARROW INDUSTRIES, LLC",,530 5th St.,Neche,ND,58265,7013526843,6,Portable dental equipment & small parts & dental/medical countertops,Kurtis Symington,M,Q,Pres.,,,,,,,www.arrowindustries.net,info@arrowindustries.net,,,,,2002,I,L,"$500,000-$1Mil","4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE0380,No,3843,,1289102,2020NDMR,NDMR,2005,9,V,AABB,,,
HESS CORP.,,905 Highway 10 E.,Belfield,ND,58622,7015754226,8,Oil exploration & production,Kurt Fuchs,M,Q,Principal & Prod. Supv.,,,,,7015758176,,www.hess.com,investorrelations@hess.com,P.O. Box 66,Killdeer,ND,58640,1957,N,C,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hess Corp.,New York,NY,2129978500,OI0003,No,1311,1382,1664173,2020NDMR,NDMR,2005,9,,,7014206900,"1185 Avenue of the Americas, 40th Fl.",10036
"BRI-TON, INC.",,13172 Highway 27,Lisbon,ND,58054,7016833002,11,Fabrication & welding job shop,Brian Shelton,M,,Owner & Pres.,Debbie Jensen,F,Q,Off. Mgr.,7016833004,,,briton@drtel.net,,,,,1997,R,I,$1Mil-$2.5Mil,"30,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0100,No,3599,,1664183,2020NDMR,NDMR,2005,5, ,AABB,,,
CLAUSEN WELDING,"Leining Enterprises, Inc.",2726 2nd Ave. W.,Williston,ND,58801,7015726727,2,Welding job shop,Scott Leining,M,Q,Pres. & Manager,,,,,,,,,P.O. Box 1144,Williston,ND,58802,1953,R,I,"under $500,000","6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0100,No,3599,,1664187,2020NDMR,NDMR,2005,9, ,AABB,,,
"EZ-SPOT-UR, INC.",,803 25th St. N.,Fargo,ND,58102,7012822732,6,Skid steer & heavy equipment attachments,Earl Emerson,M,,"Chrm., Pres.",Lonny Emerson,M,Q,GM,7012774625,8774335733,www.ezspotur.com,sales@ezspotur.com,,,,,2001,I,I,$1Mil-$2Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LI0020,No,3537,,1664192,2020NDMR,NDMR,2005,9, ,AABB,,,
HARRIS MACHINE CO.,,8623 Highway 1 N.,Oakes,ND,58474,7017422536,50,"CNC machining, material processing, sawing, plasma & laser cutting, welding & painting & distributor of metals & fabricated metal products",Jay Harris,M,,Pres.,Nick Harris,M,,V-P.,7017422121,,www.harrismachineco.com,admin@harrismachineco.com,,,,,2000,I,2,-,"50,000",N,Brad Smitz,M,,GM,Diane Degenstein,F,Q,Hum. Res. Admn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0461,No,3599,3499,1664194,2020NDMR,NDMR,2005,3,V,AABB,,,
P & K MACHINING,,7925 177th Ave. S. E.,Wahpeton,ND,58075,7016426780,2,CNC machining job shop,Paul Dimmer,M,,Owner,Kathy Dimmer,F,Q,Bookkeeper,,,,,,,,,1991,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0461,No,3599,,1664200,2020NDMR,NDMR,2005,9, ,AABB,,,
"PALLET CO., INC.",,2301 7th Ave. N.,Fargo,ND,58102,7012976880,40,Wooden pallets,Mike Hansen,M,,"Pres., GM",Dan Marsh,M,Q,Plt. Mgr.,7012976930,,,thepalletcompany@msn.com,,,,,2000,R,I,-,"25,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA0700,No,2448,,1664202,2020NDMR,NDMR,2005,4, ,AABB,,,
"UESCO WAREHOUSE, INC.",Tubes & Hoses Of North Dakota,2425 7th Ave. N.,Fargo,ND,58102,7014763028,2,Steel tube fabrication & bending,Jay Denny,M,Q,Shop Mgr.,Tony Spiesz,M,,Manager,7012933022,,www.uescogroup.com,tspiesz@uescogroup.com,,,,,1999,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UESCO Warehouse, Inc.",Fargo,ND,7012379010,TU0040,No,3498,3317,1664206,2020NDMR,NDMR,2005,9, ,AABB,,"715 N. 25th St., P.O. Box 2904",58102
"STAYKES THAT STAY, INC.",,400 E. 9th St.,New England,ND,58647,7015794823,3,Metal stakes,Mike Schatz,M,Q,Owner,,,,,,,www.staykesthatstay.com,mike.a.schatz@sendit.nodak.edu,,,,,2003,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST0227,No,3499,,1664323,2020NDMR,NDMR,2005,8, ,AABB,,,
"HAMS WELL SERVICES, INC.",,"10253 Highway 83, P.O. Box 223",Westhope,ND,58793,7012456628,70,Oil well maintenance service,Daryl Anderson,M,,Pres.,Donna Stratton,F,Q,Bookkeeper,7012456629,,,,,,,,1964,L,I,$26Mil-$50Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0195,No,1389,,1664328,2020NDMR,NDMR,2005,3, ,AABB,,,
"KEY ENERGY SERVICES, INC.",,3205 111 H Ave. S.W.,Dickinson,ND,58601,7014561040,10,Oil well service & pipe testing,Trevor Wyman,M,Q,Supervisor,,,,,,,www.keyenergy.com,info@keyenergy.com,,,,,2005,R,C,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Key Energy Services, Inc.",Houston,TX,7136514300,OI0195,No,1389,,1664342,2020NDMR,NDMR,2005,5, ,AABB,7012274875,"1301 McKinney St., Ste. 1800",77010
GREAT NORTHERN AG,,"8521 144th Ave. S.W., P.O. Box 118",Bowman,ND,58623,7015235392,5,"Seed processing, conditioning & packaging",Brady Kok,M,Q,Pres.,,,,,7015235394,,www.greatnorthernag.com,hpglogistics@ndsupernet.com,,,,,1997,I,S,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0280,No,2041,,1664374,2020NDMR,NDMR,2005,9, ,AABB,,,
"BITZ COMMUNICATIONS, INC.",,"1800 22nd Ave. S.W., Ste. 1",Minot,ND,58701,7018389211,6,"Manufacturer & distributor of custom-built personal computers, laptops & servers, video surveillance products & network & systems integration",Jason Feller,M,,Ptnr.,Jeff Feller,M,Q,Ptnr.,7014201236,,www.bitzpc.com,sales@bitzpc.com,,,,,2000,R,I,"under $500,000","1,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1308,No,3571,3577,1664395,2020NDMR,NDMR,2005,9, ,AABB,,,
"EAGLE OPERATING, INC.",,"1220 N. Central Ave., P.O. Box 853",Kenmare,ND,58746,7013854244,62,Oil & gas exploration,Robert Mau,M,Q,Pres.,Steve Bakke,M,,CFO,7013853016,,,eagleop@yahoo.com,,,,,1988,R,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0003,No,1382,,1665107,2020NDMR,NDMR,2004,3, ,AABB,,,
"NATIONAL LIST, INC.",,"925 Basin Ave., Ste. 2",Bismarck,ND,58504,7012237202,7,Directory publishing,Jeffrey Zuck,M,,Pres.,Leslie Opp,,Q,"V-P., Acct. Mgmt.",7012235634,8002271675,www.nationallist.com,results@nationallist.com,,,,,1900,I,I,under $1Mil,,N,Kacey Rask,,,"V-P., Bus. Dev.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0053,No,2741,,1673690,2020NDMR,NDMR,2005,9, ,AABB,,,
"PETRO-HUNT GROUP, LLC",,"400 E. Broadway, Ste. 414",Bismarck,ND,58502,7012581557,10,Oil & gas exploration,Jeff Herman,M,Q,Regional Mgr.,Molly Welner,F,,Land Admn.,7012581562,8882248620,www.petrohunt.com,jherman@petrohunt.com,,,,,1977,R,L,-,,N,Mike Lensley,M,,Landman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petro-Hunt, LLC",Dallas,TX,2148808400,OI0003,No,1382,,1690406,2020NDMR,NDMR,2006,5, ,AABB,,"2101 Cedar Springs Rd., Ste. 600",75201
"CANARY DRILLING SERVICES, LLC",,2438 Highway 85 N.,Watford City,ND,58854,7018424248,19,Oil & gas wellheads,Dan Helmine,M,Q,Dispatcher,,,,,7018422913,,www.canaryusa.com,info@canaryusa.com,,,,,1986,N,L,"$500,000-$1Mil","8,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Canary, LLC",Denver,CO,3033091185,OI0045,No,3533,,1695317,2020NDMR,NDMR,2006,5,R,AAM3,,"410 17th St., Ste. 310",80202
"BADGEPASS, INC.",,1411 32nd St. S.,Fargo,ND,58103,7012322459,5,"Plastic employee & product card identification for the healthcare, financial, education, corporate, gaming & manufacturing industries",Alex Knudtson,M,Q,"Territory Mgr., Reg.",,,,,7012323411,8009998536,www.badgepass.com,info@badgepass.com,,,,,1982,L,S,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID0020,No,3559,3089,1695362,2020NDMR,NDMR,2006,9,S,AAN1,,,
AGGREGATE INDUSTRIES - NORTH CENTRAL REGION,,"2719 Valley Cir., P.O. Box 12370",Grand Forks,ND,58208,7017750415,12,Ready-mixed concrete,Dean Beilke,M,Q,GM,,,,,,,www.lafargeholcim.us,info@lafargeholcim.com,,,,,1998,R,C,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aggregate Industries - North Central Region,Eagan,MN,6516830600,CO1360,No,3273,,1696089,2020NDMR,NDMR,2006,5,V,AABB,,"2815 Dodd Rd., Ste. 101",55121
DAKOTA COLLECTIBLES,,"201 Slate Dr., Ste. 3",Bismarck,ND,58503,7012552409,22,Graphic design software development,George Westphal,M,Q,"Pres., GM",,,,,7012557207,8003313160,www.dakotacollectibles.com,dakcoll@dakotacollectibles.com,,,,,1987,N,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO0109,No,7372,,1696091,2020NDMR,NDMR,2006,5, ,AABB,,,
