compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
ELECTRONIC TRANSACTION CORPORATION,,"1463 Oakfield Dr., Ste. 133",Brandon,FL,33511,8136288100,6,"Distributor of ATM equipment, transaction processing & service",Paul Saxon,M,,Pres.,Linda Berger,F,,V-P.,8136613275,8883713900,www.etcorp.net,info@etcorp.net,,,,,1997,N,I,$2.5Mil,"2,000",N,Barbara Middleton,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0205,No,5087,5065,3666768,2020FLZZ,ZZWD,2011,9,,,,,
"CRYSTAL COMMUNICATIONS, INC.",,785 Shotgun Rd.,Sunrise,FL,33326,9544743072,6,"Distributor of security & communications equipment, including cameras, satellite phones & encoders for the hospitality industry",Adam Jacobs,M,Q,Pres.,Michael Vidal,M,,V-P.,9544743011,8005132422,www.crystalcommunications.net,info@crystalcommunications.net,,,,,2000,I,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1070,No,5065,,3666769,2020FLZZ,ZZWD,2011,9,,,,,
FLOWERS BAKING CO. OF BRADENTON,,37490 U.S. Highway 19 N.,Palm Harbor,FL,34684,7279421815,3,"Wholesaler of bakery products, including bread, muffins & cookies",Linda Knight,F,Q,Manager,,,,,7279421814,,www.flowersfoods.com,sales@flocorp.com,,,,,1994,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA0410,No,5149,,3666773,2020FLZZ,ZZWD,2011,9,V,AABB,,,
"ARMATH, INC.",Closeout Uniforms,10338 S.W. 187th St.,Miami,FL,33157,3052553293,3,"Wholesaler of medical personnel uniforms, including lab coats & nurses' uniforms",Martha Largaespada,F,Q,Pres.,,,,,7862421673,8003161980,www.closeoutuniforms.com,info@closeoutuniforms.com,,,,,2007,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN0065,No,5136,5137,3666794,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"GHX INDUSTRIAL, LLC",GHX/Trident Supply,1118 N. Lane Ave.,Jacksonville,FL,32254,9047816082,15,Distributor of hoses & fittings,Dan Herrero,M,Q,Pres.,Tim Conn,M,,Sales Rep.,9047811002,,www.ghxinc.com,sales@ghxinc.com,,,,,,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GHX Industrial, LLC",Houston,TX,7133413407,HO0420,No,5085,,3666803,2020FLZZ,ZZWD,2011,5,R,AAM3,,13311 Lockwood Rd.,77044
"AMERICAN NAUTICAL SERVICES, INC.",,"3311 S. Andrews Ave., Ste. 11",Fort Lauderdale,FL,33316,9545223321,7,"Distributor of maritime products, including navigation charts, maps, flags & related products",Edward Hays,M,,Owner & Pres.,Charles Hays,M,,Sales & Mktg. Mgr.,9545223390,8779993321,www.amnautical.com,sales@amnautical.com,,,,,1977,I,S,,,N,Carlos Tobar,M,Q,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2274,No,5192,5099,3666804,2020FLZZ,ZZWD,2011,9, ,AABB,,,
KIRIK ENTERPRISES CORP.,,12610 S.W. 112th Ct.,Miami,FL,33176,3052511999,3,"Wholesaler of computers & medical products, including medical filters",Noberto Platzman,M,Q,Pres. & Dir.,Tamara Platzman,F,,V-P.,3052512400,,www.kirikent.com,sales@kirikent.com,,,,,1994,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1308,No,5045,5047,3666807,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"TROPIC SUPPLY, INC.",,7735 Anderson Rd.,Tampa,FL,33634,8135149939,4,Distributor of HVAC & refrigeration equipment & supplies,Troy Rowley,M,Q,Br. Mgr.,,,,,3056545422,,www.tropicsupply.com,info@tropicsupply.com,,,,,1981,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tropic Supply, Inc.",Sunrise,FL,9548356010,HV0125,No,5074,5078,3666808,2020FLZZ,ZZWD,2011,9, ,AABB,,1001 Sawgrass Corporate Pkwy.,33323
"FLORIDA EQUIPMENT SERVICE, INC.",,6712 Highway Ave.,Jacksonville,FL,32254,9043784466,7,"Wholesaler of automotive lubrication & quick-lube equipment & industrial filters for automobile dealerships, quick-lube service locations, automotive service shops & fleet maintenance facilities",Daren P. Roberts,M,Q,Owner & Pres.,Sonya R. Coffman,F,,CFO,9043784428,8004885816,www.flequipment.com,sales@flequipment.com,,,,,1967,I,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0167,No,5087,5013,3666812,2020FLZZ,ZZWD,2011,9, ,AABB,,,
"SKYHIGH ACCESSORIES, INC.",,4344 Peters Rd.,Fort Lauderdale,FL,33314,9543163936,5,"Wholesaler of new, rebuilt & refurbished rotable & structural aircraft parts for the C-130 aviation community",Kirk Drellich,M,Q,Pres.,Mindy Dejesus,F,,Off. Mgr.,9543163934,,www.skyhighaccessories.com,customerservice@skyhighaccessories.com,,,,,2002,I,I, ,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0294,No,5088,,3666828,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"PONDELLA TOOLS, INC.",,11560 Bentwood Ct.,Fort Myers,FL,33917,2397311771,2,Wholesaler of new & reconditioned telephone splicing tools & test equipment,Gordon Jaquiss,M,Q,Owner,,,,,2397311771,8007794862,,pontools@aol.com,,,,,1996,I,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0760,No,5084,,3666870,2020FLZZ,ZZWD,2011,9,,,,,
"PURIFICWATER SOLUTIONS, LLC",,2775 S.W. 14th St.,Miami,FL,33145,3059864654,4,"Wholesaler of residential, commercial & industrial water treatment products, including water treatment & filtering equipment & chemicals",Douglas E. Montas,M,Q,Mng. Ptnr. & Pres.,,,,,,,www.purificwater.com,customer@purificwater.com,,,,,2008,I,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA0700,No,5084,5169,3666916,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"FLORIDA INFUSION SERVICES, INC.",FloridaInfusion,1053 Progress Ct.,Palm Harbor,FL,34683,7279421829,25,"Distributor of pharmaceuticals, injectables, medical & surgical supplies & infusion devices",Rudy Ciccarello,F,Q,Owner,,,,,8006240156,8006240152,www.floridainfusion.com,,,,,,,I,I,,"30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PH0035,No,5122,5047,3667003,2020FLZZ,ZZWD,2011,4, ,AABB,,,
INTERNATIONAL TRIAD CORP.,,"12401 Orange Dr., Ste. 234",Davie,FL,33330,9548621720,5,"Distributor of raw materials for coating industry applications, including glycol ester, plastic resins & commodities",Juan V. Fanti,M,Q,Pres.,Carmen Corina Silva,F,,V-P.,,,www.internationaltriad.com,,,,,,2007,I,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH0820,No,5169,5162,3667009,2020FLZZ,ZZWD,2011,8,S,AACC,9548621758,,
"EV RIDER, LLC",,"6410 Arc Way, Ste. A",Fort Myers,FL,33966,2392785054,6,Distributor of battery-operated mobility scooters & scooter parts,Juan Rivera,M,,Mng. Member,Ana Rivera,F,Q,"V-P., Sales",2392781431,8009441997,www.evrider.com,sales@evrider.com,,,,,2004,I,L,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0480,No,5047,5088,3667011,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"SULTAN FRESH FOOD, LLC",,5101 8th Ave. S.,St. Petersburg,FL,33707,7273226377,3,Distributor of general line groceries,Lyla Ayoub,F,Q,Member & Manager,,,,,7273226399,,www.sultanfreshfood.com,freshfoods248@aol.com,P.O. Box 531815,St. Petersburg,FL,33747,1995,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FO1035,No,5141,,3667046,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"AUTOMATED BUILDINGS, INC.",,5520 Hansel Ave.,Orlando,FL,32809,4078570140,20,Wholesaler of HVAC controls & installation services,Mark Zeitler,M,Q,Owner,Mike Fontaine,M,,Off. Mgr.,4078571440,,abi-fla.com,info@abi-fla.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV0100,No,5075,5063,3667055,2020FLZZ,ZZWD,2011,5,S,AAN1,,,
"PROFORCE EQUIPMENT, INC.",,"2201 N.W. 102nd Pl., Ste. 1",Miami,FL,33172,3054367984,5,"Wholesaler of military & outdoor equipment, including backpacks, insulated clothing, sleeping bag liners, knives, water purification equipment & nylon emergency shelters",Richard Lewis,M,Q,Owner,,,,,3054367985,8002595962,www.proforceequipment.com,sales@proforceequipment.com,,,,,2001,I,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0676,No,5199,5136,3667062,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"PREMIER ATMS, INC.",,"5555 Anglers Ave., Ste. 9",Dania,FL,33312,9549238033,4,"Distributor of ATMs, ATM parts & paper supplies",Miguel Espaillat,M,Q,Pres.,,,,,9543375814,8006211405,www.patminc.com,,"2805 E. Oakland Park Blvd., Ste. 406",Fort Lauderdale,FL,33306,,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0205,No,5044,5113,3667205,2020FLZZ,ZZWD,2011,8, ,AACC,,,
"PENINSULA AVIONICS, INC.",,14229 S.W. 127th St.,Miami,FL,33186,3052386550,10,"Distributor of avionics equipment, including traffic & weather advisory systems, flight deck displays, altitude encoders & transponders",James Prince,M,Q,Owner,,,,,3052387819,,www.peninsulaavionics.com,sales@peninsulaavionics.com,,,,,1985,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV0110,No,5088,5065,3667248,2020FLZZ,ZZWD,2011,5, ,AABB,,,
AMERICAN SPEED,,1520 S. Division Ave.,Orlando,FL,32805,4078417223,10,"Wholesaler of automotive parts, including racing & performance parts",Matthew Johnson,M,Q,Owner,,,,,4078417223,,,,,,,,1983,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0510,No,5013,,3667251,2020FLZZ,ZZWD,2011,5, ,AABB,,,
"INNOVATIVE ENDOSCOPY COMPONENTS, LLC",IEC,320 International Pkwy.,Sunrise,FL,33325,9542178780,8,Distributor of medical & veterinary endoscope parts & accessories,Gerald Goigitzer,M,Q,Mng. Dir.,,,,,9542178781,,www.endoscopy.md,info@endoscopy.md,,,,,1994,I,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN0057,No,5047,,3667253,2020FLZZ,ZZWD,2011,9, ,AABB,,,
"US FOODS, INC.",,5425 S. Williamson Blvd.,Port Orange,FL,32128,3867631304,550,Distributor of general line groceries,Pat Kelly,F,Q,Pres.,Susan Neff,F,,Hum. Res. Mgr.,3867633401,8008070429,www.usfoodservice.com,information@usfood.com,,,,,,N,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"US Foods, Inc.",Rosemont,IL,8477208000,FO1035,No,5141,,3669069,2020FLZZ,ZZWD,2011,1, ,AABB,,"9399 W. Higgins Rd., Ste. 500",60018
770 DIAMONDS,,9903 S. Military Trl.,Boynton Beach,FL,33436,5613643770,4,Wholesaler of loose diamonds,Sam Ben,M,Q,Owner,,,,,5617323511,,www.770-diamonds.com,sunrisejewelry770@gmail.com,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DI0143,No,5094,,3669780,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"MORRIS & LEE, INC.",,86475 Gene Lassere Blvd.,Yulee,FL,32097,9042255558,20,"Wholesaler of scientific equipment, including vials",Nancy L. Bell,F,Q,Pres.,Lori Chorbak,F,,Off. Mgr.,8007998115,8008753214,www.sciencefirst.com,info@sciencefirst.com,,,,,2009,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC0200,No,5049,,3669790,2020FLZZ,ZZWD,2011,5, ,AABB,,,
"HILLUSA, INC.",,7215 N.W. 46th St.,Miami,FL,33166,3055948574,20,"Wholesaler of medical equipment, including cardiopulmonary, surgery, neonatal & imaging equipment & hospital furniture",Ernesto Ackerman,M,Q,Pres.,Pedro Chau,M,,Accountant,3054770699,,www.hillusa.com,sales@hillusa.com,,,,,1980,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0315,No,5047,,3669792,2020FLZZ,ZZWD,2011,5, ,AABB,,,
"BLADE POWERSPORTS, INC.","Family Powersports, LLC","7914 U.S. Highway 19 N., Ste. A",Port Richey,FL,34668,7278473809,3,"Wholesaler of off-road sport vehicles & parts, including buggies, ATVs, UTVs & scooters",Stuart Taft,M,Q,"Pres., GM & Hum. Res. Mgr.",,,,,7278473848,,www.bladepowersports.com,info@bladepowersports.com,,,,,,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VE0012,No,5012,5013,3669822,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"BREAKTHRU BEVERAGE GROUP, LLC",Breakthru Beverage Florida,6031 Madison Ave.,Tampa,FL,33619,8136726161,520,Distributor of wines & spirits & nonalcoholic mixers,Chris Nicolas,M,Q,Br. Mgr.,Matt Ashley,M,,IT Mgr.,8136726777,8009356288,www.breakthrubev.com/florida,nvar@breakthrubev.com,,,,,,,L,,,,Darlene Kominsky,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breakthru Beverage Group,New York,NY,2126997000,BE0800,No,5182,5149,3671715,2020FLZZ,ZZWD,2011,1, ,AABB,,"60 E. 42nd St., Ste. 1915",10165
"SYSCO JACKSONVILLE, INC.",,1501 Lewis Industrial Dr.,Jacksonville,FL,32254,9047862600,300,"Wholesaler of food products, including fresh & frozen meat, poultry, seafood & produce",Rick Rawald,M,,Pres.,Larry Jewitt,M,Q,"V-P., Merchandising",9046958135,8007862611,www.sysco-jax.com,info@sysco.com,,,,,1981,L,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSCO Corp.,Houston,TX,2815841390,FO1035,No,5147,5144,3671720,2020FLZZ,ZZWD,2011,1, ,AABB,,1390 Enclave Pkwy.,77077
"SYSCO CENTRAL FLORIDA, INC.",,200 W. Story Rd.,Ocoee,FL,34761,4078778500,500,Distributor of food products to restaurants & healthcare & educational facilities,Scott Concelman,M,,Pres.,Richard Matthews,M,Q,"V-P., CFO",4076568977,,www.sysco.com,info@sysco.com,,,,,1989,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSCO Corp.,Houston,TX,2815841390,FO1035,No,5141,,3671800,2020FLZZ,ZZWD,2011,1, ,AABB,,1390 Enclave Pkwy.,77077
SYSTEM ONE INTERNATIONAL,System One Medical,7509 Yardley Way,Tampa,FL,33647,8139725539,50,"Distributor of bar code labels & labeling systems for healthcare applications, including computer-based & hand-held bar code printers & scanners",Carlos Roman,M,,Pres.,Ivonne Roman,,,V-P.,8139720578,,www.s1medical.com,sales@system1us.com,,,,,1991,N,I,,"5,000",N,Greilhys Gray,F,Q,Sales Coord.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA0761,No,5113,5045,3676546,2020FLZZ,ZZWD,2011,3, ,AABB,,,
"STAIR PARTS USA, INC.","Beautiful Homes, Inc.",P.O. Box 11251,Spring Hill,FL,34610,8004031480,5,"Distributor of wooden & metal stair parts, including wooden newel posts & wrought iron balusters",Rich Borkhart,M,Q,Co-Founder & Pres.,,,,,8662813144,,www.stairpartsusa.com,info@stairpartsusa.com,,,,,2005,N,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST0191,No,5031,5039,3676576,2020FLZZ,ZZWD,2011,9, ,AABB,,,
"VICTORY PACKAGING, INC.",,350 Gills Dr.,Orlando,FL,32824,4074385020,10,"Distributor of packaging materials, including cardboard boxes, mailers, corrugated pads, cartons, bubble wrap & plastic bags",Mike O'Malley,M,Q,GM,Cindy Molle,F,,Hum. Res. & Off. Mgr.,4074384232,8882168108,www.victorypackaging.com,csfl@victorypackaging.com,,,,,2006,L,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Victory Packaging, Inc.",Houston,TX,7139613299,PA0288,No,5113,5162,3677104,2020FLZZ,ZZWD,2011,5, ,AABB,,"3555 Timmons Ln., Ste. 1440",77027
ANDES CHEMICAL CORP.,,11125 N.W. 29th St.,Miami,FL,33172,3055915601,25,"Distributor of chemicals for paint, ink, adhesives, concrete & masonry additives, cosmetics, pharmaceutical & personal care product manufacturers",Fernando Espinosa,M,,Pres.,Maria Davis,F,Q,Accountant,3055915607,,www.andeschem.com,sales@andeschem.com,,,,,1986,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH1090,No,5169,,3684345,2020FLZZ,ZZWD,2012,4, ,AABB,,,
"ALIZ INTERNATIONAL, INC.",,11136 Satellite Blvd.,Orlando,FL,32837,4074388816,5,Wholesaler of handbags,Rosanna Tran,F,,Owner & Pres.,May Tang,F,Q,Sales Rep.,4074380122,,www.alizbags.com,info@alizhandbags.com,,,,,1996,L,I,"under $500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0191,No,5099,5199,3684348,2020FLZZ,ZZWD,2012,9, ,AABB,,,
E-LIBRO CORP.,,"17555 Atlantic Blvd., Apt. 804",North Miami Beach,FL,33160,3054660155,3,Distributor of Spanish-language e-books to libraries,Eduardo Varela,M,,CEO,Felipe Varela,M,Q,Pres.,3054660968,,www.e-libro.com,info@e-libro.com,,,,,2001,I,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BO0665,No,5192,,3684353,2020FLZZ,ZZWD,2012,9, ,AABB,,,
"ARABEL, INC.",,16301 N.W. 49th Ave.,Hialeah,FL,33014,3056238302,20,"Wholesaler of window treatment components & blinds, including fabrics, PVC & parts for vertical & horizontal blinds & roller shades",Howard Rothman,M,,Pres.,Frank Santiesteban,M,Q,IT Mgr.,3056240714,8007595959,www.arabel.com,arabel@arabel.com,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0113,No,5131,5023,3684356,2020FLZZ,ZZWD,2012,5,V,AABB,,,
"ROCKERS STONE, INC.",Rockers,3615 Plaza St.,Miami,FL,33133,3054471231,5,"Wholesaler of native limestone, oolite & coral rock & stone masonry services, including repairs, historic restoration & new construction",Josh Billig,M,Q,Owner,,,,,3054480170,,www.rockersstone.com,rockersstone@gmail.com,,,,,1978,R,S,"$200,000-$450,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1884,No,5032,,3684373,2020FLZZ,ZZWD,2012,9, ,AABB,,,
"U. K. IMPORTS, INC.",,10805 Southport Dr.,Orlando,FL,32824,4075403737,10,Distributor of European food products,Mike Darbyshire,M,Q,Owner,Sue Ryan,F,,Hum. Res. Mgr.,4075403736,8004505509,ukfoodfl.com,sales@ukfoodfl.com,,,,,2009,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FO1035,No,5141,,3684382,2020FLZZ,ZZWD,2012,5,S,AAN1,,,
"LEE PRODUCTS, INC.",,7015 E. 14th Ave.,Tampa,FL,33619,9046950993,35,Distributor of abrasives,Arthur Thornton,M,Q,Pres.,,,,,9046959035,8007624911,www.leeproductsus.com,contact@leeproductsus.com,P.O. Box 291787,Tampa,FL,33687,1979,I,I,$6Mil-$10Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AB0060,No,5085,,3684625,2020FLZZ,ZZWD,2012,4, ,AABB,,,
ALLPOINTS FOODSERVICE PARTS & SUPPLIES,,"9550 Satellite Blvd., Ste. 145",Orlando,FL,32837,8003322500,9,"Wholesaler of commercial foodservice equipment, including thermostats, spare parts & valves",Stephen Smith,M,Q,GM,,,,,8002271511,,www.allpointsfps.com,ssmith@allpointsfps.com,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllPoints Foodservice Parts & Supplies,Mount Prospect,IL,8479669700,FO1205,No,5046,,3684690,2020FLZZ,ZZWD,2012,8, ,AABB,,607 Dempster St.,60056
TAMLITE LIGHTING,,660 N.W. Peacock Blvd.,Port St. Lucie,FL,34986,7728797440,80,Wholesaler of lighting equipment & supplies,Frank McShane,M,Q,GM,,,,,7728792192,,www.e-ces.net,info@e-ces.net,,,,,1996,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Electric Supply Co.,Maitland,FL,4075837007,LI0240,No,5063,,3684711,2020FLZZ,ZZWD,2012,3, ,AABB,,"2301 Maitland Center Pkwy., Ste. 300",32751
"AMERICAN TIRE DISTRIBUTORS, INC.",,7051 Stuart Ave.,Jacksonville,FL,32254,9046939249,10,Distributor of automotive & truck tires & wheels,Mike Redman,M,Q,Br. Mgr.,,,,,9046939876,,www.atd-us.com,info@atd-us.com,,,,,1971,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"American Tire Distributors, Inc.",Huntersville,NC,7049922000,TI0420,No,5014,5013,3684727,2020FLZZ,ZZWD,2012,5, ,AABB,,"12200 Herbert Wayne Ct., Ste. 150",28078
"SIMPSON'S GREENS & FLORAL DISTRIBUTORS, INC.",,8301 N.W. 30th Ter.,Miami,FL,33122,3053926776,25,"Distributor of flowers, greens & floral foliage",Clemente Quinones,M,Q,Pres.,Clu Saulan,M,,Sales Rep.,3054710335,8774733367,www.simpsonsgreens.com,info@simpsonsgreens.com,,,,,1991,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0450,No,5193,,3684733,2020FLZZ,ZZWD,2012,4, ,AABB,,,
"AMERICAN HEALTH CARE EQUIPMENT, INC.",,7162 N.W. 50th St.,Miami,FL,33166,3055940026,6,"Distributor of new & reconditioned medical equipment, including imaging, ultrasound, CT scan, MRI & surgical equipment",Peter Ehrlich,M,Q,"Owner, Hum. Res. & IT Mgr.",,,,,3055940768,,www.ahce.com,info@ahce.com,,,,,1979,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0318,No,5047,,3684735,2020FLZZ,ZZWD,2012,9, ,AABB,,,
"ALLSTAR LIFT TRUCKS, INC.",,3012 37th St.,Orlando,FL,32839,4074268848,15,Distributor of new & used forklifts & forklift parts,Carl Powell,M,,Pres.,Louis Nowlin,M,Q,GM,4074262827,,www.allstarlifttrucks.com,louis.allstarlift@yahoo.com,P.O. Box 590584,Orlando,FL,32859,1995,L,I,$1Mil-$2.5Mil,,N,Kevin Powell,M,,"Sales Mgr., Used Lifts",John Christiansen,M,,Parts Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FO1466,No,5084,,3684804,2020FLZZ,ZZWD,2012,5, ,AABB,4079292697,,
"INDIGO MOUNTAIN, INC.",,"28380 Old 41 Road, Ste. 7",Bonita Springs,FL,34135,2399470023,5,Wholesaler of men's & women's sports clothing,Yatin Shelar,M,Q,Pres.,,,,,,,,,,,,,1986,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL0940,No,5136,5137,3684881,2020FLZZ,ZZWD,2012,9,V,AABB,,,
"PROFESSIONAL OFFICE SYSTEMS, INC.",,"6801 N.W. 77th Ave., Ste. 112",Miami,FL,33166,3058840882,7,"Distributor of office equipment, including copiers, printers & fax machines",Andres Picado,M,Q,Pres.,,,,,3058840996,,www.pro-os.com,andres@pro-os.com,,,,,1988,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5044,5045,3684884,2020FLZZ,ZZWD,2012,9,,,,,
CORE & MAIN L. P.,,"2525 12th St., Bldg. 2",Sarasota,FL,34237,9413648909,7,"Distributor of waterworks equipment, including PVC pipe & gate valves",Wes Wilkes,M,Q,Br. Mgr.,,,,,9419517543,,www.coreandmain.com,sarasota@coreandmain.com,,,,,2006,L,I,$14Mil,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Core & Main L. P.,St. Louis,MO,8004926909,WA0790,No,5074,,3684885,2020FLZZ,ZZWD,2012,9, ,AACC,,"1830 Craig Park Ct., P.O. Box 28446",63146
"DOCUMENT TECHNOLOGIES, INC.",,"880 Airport Rd., Ste. 102",Ormond Beach,FL,32174,3866762098,25,"Wholesaler of multifunction devices, document management software & print, cloud hosting & IT services",Mark Vandevender,M,,Pres.,Alberto Benitez,M,Q,"Dir., Sales Opers.",3866760029,8886395453,www.documenttechnologies.net,info@documenttechnologies.net,,,,,1995,L,I,,,,Rob Jaillet,M,,"Dir., Serv. Opers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5044,5045,3684887,2020FLZZ,ZZWD,2012,4, ,AABB,,,
"EYESUPPLY USA, INC.",,"10770 N. 46th St., Ste. C-700",Tampa,FL,33617,8139752020,10,"Distributor of ophthalmology & optometry supplies, including pharmaceuticals, surgical supplies, exam room supplies & sutures",Susan Maida,M,Q,Pres.,Kami Emerson,F,,Cust. Serv. Rep.,8139751000,8005215257,www.eyesupplyusa.com,info@eyesupplyusa.com,,,,,1989,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0318,No,5048,5122,3684888,2020FLZZ,ZZWD,2012,5,V,AABB,,,
"AVIATION PARTNERS GROUP, INC.",APG Avionics,"28260 Airpark Dr., Unit 114",Punta Gorda,FL,33982,9416378585,25,"Distributor of new, used & legacy avionics & instruments",Ann Marano,F,Q,Admn. Opers. Mgr.,,,,,9416370388,,www.avionix.com,amarano@avionix.com,,,,,2006,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV0110,No,5088,,3684892,2020FLZZ,ZZWD,2012,4, ,AABB,,,
HOUSE OF LADDERS,,"4711 N. Dixie Hwy., Ste. E",Fort Lauderdale,FL,33334,9547721844,8,"Distributor of ladders, scaffolding, truck & van equipment & safety equipment",Guy DiScuillo,M,,Pres.,Lynn DiScuillo,,Q,V-P.,9547726242,8003346909,www.houseofladders.com,sales@houseofladders.com,,,,,1986,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA0490,No,5099,5084,3684893,2020FLZZ,ZZWD,2012,8, ,AABB,,,
TRUCK CHROME,,8115 N.W. 93rd St.,Miami,FL,33166,3058842028,7,Distributor of truck accessories,Mario Garcia,M,Q,Owner,Eric Garcia,M,,Manager,3058835005,,www.trackcrome.com,,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0810,No,5013,,3684896,2020FLZZ,ZZWD,2012,9, ,AABB,,,
