compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"ALLSTATE APPLIANCE, INC.",,2001 N. 23rd Ave.,Phoenix,AZ,85009,6022526507,60,"Distributor of kitchen appliances, including refrigerators & dishwashers",E. R. Goodwin,M,,"Co-Pres., CEO",Ronald R. Goodwin,M,,Co-Pres.,6022584736,,www.allstateges.com,rgoodwin@allstateges.com,,,,,1982,R,I,,,N,Linda K. Goodwin,F,,Secy-Treas.,Larry Cornelius,M,Q,Admn. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AP0012,No,5064,,1852037,2020AZZZ,ZZWD,2008,3, ,AABB,,,
"SLOT MACHINE STORE, LLC",,6443 N. Oracle Rd.,Tucson,AZ,85704,5208853937,5,Distributor of slot machines,Bill Rodrigues,M,Q,Ptnr.,Georgia Rodrigues,F,,Ptnr.,5208880994,,www.theslotmachinestore.com,slotmachinestore@aol.com,,,,,1998,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA0183,No,5099,,1852102,2020AZZZ,ZZWD,2008,8, ,AABB,5208880004,,
"ADVALUE TECHNOLOGY, LLC",,3470 S. Dodge Blvd.,Tucson,AZ,85713,5205141100,6,"Distributor of ceramic based alumina, fuzed quartz & zirconia crucibles, tubes, pans & plates used in high-temperature, chemical-resistant & wear-resistant applications",Jenny Wang,F,Q,Sales Mgr.,Cathy Sarfford,F,,Qual. Assur. Mgr.,5207474024,,www.advaluetech.com,sales@advaluetech.com,,,,,2002,I,L,-,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE0263,No,5099,,1852105,2020AZZZ,ZZWD,2008,8,,,,,
BATTERY LEAD SALVAGE,,822 N. 35th Ave.,Phoenix,AZ,85009,6022333927,3,"Distributor of automotive, industrial & lead based batteries",Keith Sova,M,Q,Pres.,,,,,,,,,,,,,1957,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA1080,No,5013,5063,1852106,2020AZZZ,ZZWD,2008,7, ,AABB,,,
"OREMOR INTERNATIONAL, INC.",,2507 N. Grand Ave.,Nogales,AZ,85621,5202810455,12,"Distributor of packaging supplies, including corrugated boxes, bubble wrap & packaging paper",Eric Romero,M,Q,Pres.,,,,,,,www.oremor.com,oremor@oremor.com,,,,,1972,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA0313,No,5113,,1852108,2020AZZZ,ZZWD,2008,5,S,AAN1,,,
"NATIONAL TRENCH SAFETY, LLC",,2950 W. Durango St.,Phoenix,AZ,85009,6022728660,12,"Wholesaler of trench & traffic safety products, including hydraulic vertical & multi shores, modular aluminum boxes, steel road plates, message & arrow boards, construction signs & truck mounted attenuators",Zach Figueroa,M,Q,Br. Mgr.,Jim Hitchcock,M,,Opers. Mgr.,6022722358,,www.ntsafety.com,,,,,,2005,R,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Trench Safety, LLC",Houston,TX,8322000988,SA0109,No,5085,,1852111,2020AZZZ,ZZWD,2008,5, ,AABB,,"260 N. Sam Houston Pkwy. E., Ste. 200",77060
MINERAL SEAL CORP.,,1832 S. Research Loop,Tucson,AZ,85710,5208858228,7,"Distributor of flexible graphite, compression packing, ceramic fiber & fiberglass cloth tape & vermiculite concentrate for the automotive, agriculture & horticulture, building & construction & sealing & insulation industries",Charles Zheng,M,Q,Pres.,,,,,5207221549,,www.minseal.com,info@minseal.com,,,,,2002,I,S,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GR0224,No,5085,,1852112,2020AZZZ,ZZWD,2008,8, ,AABB,,,
PERSONNEL SAFETY ENTERPRISES - ZEE MEDICAL,,3716 N. Eagle Mountain Dr.,Flagstaff,AZ,86004,9285263130,20,"Distributor of safety supplies, including first aid kits & fire protection products & services",Robert Jacobs,M,,Owner,Jason Costello,M,,Sales Mgr.,9285262372,,www.personnelsafety.com,jason@personnelsafety.com,,,,,1972,R,I,$4Mil,,N,Shelley McAndries,F,Q,Accts. Rec. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA0130,No,5047,5099,1852115,2020AZZZ,ZZWD,2008,5, ,AABB,,,
"MCDADE CO., INC., J. R.",,15250 N. Hayden Rd.,Scottsdale,AZ,85260,6029559400,50,Wholesaler of porcelain & ceramic flooring,Jack McDade,M,Q,Pres.,,,,,6029513161,,www.jrmcdade.com,info@jrmcdade.com,,,,,2000,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0417,No,5023,,1852116,2020AZZZ,ZZWD,2008,3, ,AABB,,,
FLUID CONDITIONING CORP.,,"8270 S. Kyrene Rd., Ste. 102",Tempe,AZ,85284,4804964222,10,"Distributor of industrial instrumentation & fluid handling control systems, including fittings, valves, couplings & regulators",Joe Nettemeyer,M,,Pres.,Deb Coye,F,Q,Sales Rep.,4804964131,8007371325,www.fluidconditioning.com,customerservice@fluidconditioning.com,,,,,2007,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0985,No,5084,5085,1852121,2020AZZZ,ZZWD,2008,5, ,AABB,,,
FERGUSON WATERWORKS,,"111 E. Buckeye Rd., Ste. 5",Phoenix,AZ,85004,6024958420,15,"Distributor of waterworks equipment & supplies, including PVC & metal pipe, valves, hydrants, fittings & backflow prevention & storm water diversion devices",Ben Rathke,M,,GM,Christian Lindberg,M,Q,Sales Rep.,6022624276,,www.ferguson.com,ben.rathke@ferguson.com,,,,,2005,N,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,WA0495,No,5074,5085,1852129,2020AZZZ,ZZWD,2008,5, ,AABB,,12500 Jefferson Ave.,23602
HARLAN CO.,,711 W. Madison St.,Phoenix,AZ,85007,6022548894,15,Wholesaler of HVAC supplies & accessories,Ruth Harlan,F,Q,Owner,Jeff Ryan,M,,"Sales Mgr., Inside",6022585457,,,,,,,,1927,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV0125,No,5075,,1852135,2020AZZZ,ZZWD,2008,5, ,AABB,,,
"FSSI, INC.",,"2100 N. Wilmot Rd., Ste. 219",Tucson,AZ,85712,5207223830,8,Distributor of auto license plates & frames,Theresa Kaphing,F,Q,GM,Barb Kaphing,F,,Off. Mgr.,5202900226,,www.autolicenseplatesandframes.com,info@autolicenseplatesandframes.com,,,,,1985,N,I,"$500,000-$1Mil","1,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LI0004,No,5099,,1852146,2020AZZZ,ZZWD,2008,8, ,AABB,,,
IEWC GLOBAL SOLUTIONS,,15550 N. 78th St.,Scottsdale,AZ,85260,4809226900,30,"Distributor of electrical wire, cable & wire management products for the automotive, marine, transit, industrial & aerospace industries, the military, OEMs & contract sub-assemblers",Christopher Reich,M,Q,Regional Dir.,Kristine Talbot,F,,Sales Center Mgr.,4809220346,8009899502,www.iewc.com,cccsales@iewc.com,,,,,1997,I,I,,"33,000",N,Beth Piatt,F,,Acct. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEWC,New Berlin,WI,2627822323,WI0610,No,5063,,1852147,2020AZZZ,ZZWD,2008,4,,,,5001 S. Towne Dr.,53151
THORSON-KEENAN SUPPLY,,1712 S. Central Ave.,Phoenix,AZ,85004,6022523494,8,"Distributor of plumbing supplies, including pipes, valves, fittings & couplings",Tony Patterson,M,Q,Br. Mgr.,,,,,6022542817,,www.hajoca.com,tpatterson@hajoca.com,,,,,1957,L,I,over $1Mil,"20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hajoca Corp.,Lafayette Hill,PA,6106491430,PL1861,No,5074,,1852150,2020AZZZ,ZZWD,2008,8, ,AABB,,2001 Joshua Rd.,19444
"CHANDLER EQUIPMENT SALES, LLC",,1124 S. Center St.,Mesa,AZ,85210,4809641871,20,"Distributor of industrial & construction tools & equipment, including cable pullers, pipe benders & welding kits",David Bland,M,,Owner,Erin Chapman,M,,Cont.,4809641071,8779641871,www.cestools.com,int.sales@cestools.com,,,,,1987,I,L,$1Mil-$2.5Mil,,N,Greg Johnson,M,Q,Acct. & Sales Mgr.,Gary Redding,M,,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1855,No,5072,5084,1852151,2020AZZZ,ZZWD,2008,5, ,AABB,,,
STANDARD INDUSTRIES,Standard Restaurant Equipment,601 S. Cherry Ave.,Tucson,AZ,85719,5208852345,25,"Distributor of restaurant equipment, including tables",Gene Cota,M,,Br. Mgr.,Juan Valenzia,M,Q,Pur. & Serv. Mgr.,5207709999,8007778180,www.standardrestaurantsupply.com,info@standardrestaurantsupply.com,,,,,1992,I,I,$2.6Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard Restaurant Equipment Co.,Salt Lake City,UT,8012633339,RE1100,No,5099,,1852153,2020AZZZ,ZZWD,2008,4, ,AABB,,3500 S. West Temple,84115
"FERGUSON ENTERPRISES, INC.",,3267 E. 33rd Pl.,Yuma,AZ,85365,9283448884,10,"Distributor of plumbing supplies, including pipes, fixtures, valves & fittings",Ramon Marquez,M,Q,Br. Mgr.,,,,,9283448885,,www.ferguson.com,ramon.marquez@ferguson.com,,,,,2006,I,C,"$500,000-$1Mil",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PL1861,No,5074,,1852155,2020AZZZ,ZZWD,2008,5, ,AABB,,12500 Jefferson Ave.,23602
"TOYOTALIFT OF ARIZONA, INC.",,266 E. Missouri St.,Tucson,AZ,85714,5205198400,12,Distributor of forklifts,Boyd Robinson,M,Q,Off. Mgr.,,,,,5205198414,,www.toyotaliftinc.com,steve_hansen@toyotaliftinc.com,,,,,1998,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Toyotalift, Inc.",El Cajon,CA,6195625438,FO1466,No,5084,,1852157,2020AZZZ,ZZWD,2008,5, ,AABB,,1850 John Towers Ave.,92020
"INDUSTRIAL CHEMICALS OF ARIZONA, INC.",,5302 E. Pima St.,Tucson,AZ,85712,5203276331,5,"Distributor of janitorial supplies, including cleaning chemicals",Don Wine,M,,Pres.,Jo Baker,F,Q,Manager,5203276332,,www.ica-cleaningsupplies.com,info@ica-cleaningsupplies.com,,,,,1967,L,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH0688,No,5169,5085,1852158,2020AZZZ,ZZWD,2008,8,,,,,
"A & M NUT & BOLT, INC.",,4642 S. 35th St.,Phoenix,AZ,85040,6022761182,15,"Distributor of industrial fasteners, including nuts, bolts, screws, rivets & washers",Bradley Markins,M,Q,Pres.,,,,,6022685839,,www.ambolts.com,sales@ambolts.com,,,,,1978,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0400,No,5072,,1852159,2020AZZZ,ZZWD,2008,5, ,AABB,,,
"ABC SUPPLY CO., INC.",,6701 E. 1st St.,Prescott Valley,AZ,86314,9287727141,10,"Wholesaler of building materials, including roofing supplies, windows, doors & bricks",Bob Williams,M,Q,Br. Mgr.,,,,,9287754994,,www.abcsupply.com,mgr293@abcsupply.com,,,,,2004,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABC Supply Co., Inc.",Beloit,WI,6083627777,BU0243,No,5033,5031,1852165,2020AZZZ,ZZWD,2008,5, ,AABB,,1 ABC Pkwy.,53511
"ARIZONA CUTLERY & SHARPENING, INC.",,"12620 N. Cave Creek Rd., Ste. 4",Phoenix,AZ,85022,6028670346,20,Wholesaler of cutleries & knife sharpening services,Kevin Povinelli,M,Q,Pres.,,,,,6028670390,8882553570,www.arizonacutlery.com,info@arizonacutlery.com,,,,,1976,R,I,$1Mil-$2.5Mil,"2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CU0390,No,5072,,1852168,2020AZZZ,ZZWD,2008,5, ,AABB,,,
"FERGUSON ENTERPRISES, INC.",,"3205 North Arizona Ave., Ste. 8",Chandler,AZ,85225,4808997194,2,"Wholesaler of plumbing supplies, including pipes, fixtures, valves & fittings",Jeremey Oggloo,M,,Br. Mgr.,Bill Pierce,M,Q,"Sales Rep., Inside",4808998246,,www.ferguson.com,webmaster@ferguson.com,,,,,2005,L,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PL1861,No,5074,,1852171,2020AZZZ,ZZWD,2008,8, ,AABB,,12500 Jefferson Ave.,23602
EMPIRE MOBILE FLEET SERVICES,,840 N. 43rd Ave.,Phoenix,AZ,85009,6024625343,150,"Distributor of on-highway fleet trucks, trailers & power systems",Barby Moore,F,Q,Warranty Supv.,,,,,6023335683,,www.empire-cat.com,barbara.moore@empire-cat.com,,,,,1990,I,L,$1Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Empire Southwest, LLC",Mesa,AZ,4806334000,TR1008,No,5012,5063,1852172,2020AZZZ,ZZWD,2008,1, ,AABB,,1725 S. Country Club Dr.,85210
"FERGUSON ENTERPRISES, INC.",,3688 W. Orange Grove Rd.,Tucson,AZ,85741,5205757320,20,"Distributor of plumbing supplies, including pipes, fixtures, valves & fittings",Matt Chapman,M,,Br. Mgr.,Rachel Waskom,F,Q,Sales Consultant,5202299475,,www.ferguson.com,matthew.chapman@ferguson.com,,,,,2006,L,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PL1861,No,5074,,1852174,2020AZZZ,ZZWD,2008,5, ,AABB,,12500 Jefferson Ave.,23602
"PIONEER LANDSCAPING MATERIALS, INC.",Pioneer Sand Company,9353 N. Casa Grande Hwy.,Tucson,AZ,85743,5207448700,40,"Distributor of landscape materials, including rock, stone, pavers, sand & soil",Scott Anderson,M,Q,Regional Mgr.,,,,,5205799043,,www.pioneersand.com,infoaz@pioneersand.com,"745 N. Gilbert, Ste. 124, Pmb 360",Gilbert,AZ,85234,1984,L,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rock Solid Landscapes, Inc.",Highlands Ranch,CO,7195998100,LA1018,No,5032,,1852181,2020AZZZ,ZZWD,2008,4, ,AABB,,"630 Plaza Dr., Ste. 150",80129
LAURANCE PAPER CO. OF ARIZONA,,3107 E. Chambers St.,Phoenix,AZ,85040,6022686070,8,"Wholesaler of industrial & packaging paper & supplies, including tape, tape dispensers, stretch film & staples",Al Reyes,M,Q,Pres.,,,,,6022686913,,www.laurancepaper.pkg4less.com,laurancepaper@earthlink.net,,,,,1990,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1070,No,5113,5162,1852184,2020AZZZ,ZZWD,2008,8, ,AABB,,,
MYGRANT GLASS CO.,,3925 N. Benan Venture Dr.,Tucson,AZ,85705,5204089911,10,Distributor of automotive replacement glass,Rigo Leon,M,,GM,Stephanie Owen,F,Q,Cust. Serv. Rep.,5204089917,,www.mygrantglass.com,dorothy-ramsey@mygrantglass.com,,,,,1990,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mygrant Glass Co.,Hayward,CA,5107854360,GL0045,No,5013,,1852194,2020AZZZ,ZZWD,2008,5,V,AABB,,3271 Arden Rd.,94545
STICKY STUFF,,"6880 W. Orangewood Ave., Ste. 1",Glendale,AZ,85303,6238472444,1,"Distributor of composite materials, including epoxy & polyester resins, pigments, gelcoat, fiberglass & core materials & foam",Marvin Wallace,M,Q,Owner & Pres.,,,,,6025395867,,www.stickystuffsales.com,stickymw@yahoo.com,,,,,1997,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1240,No,5162,5169,1852195,2020AZZZ,ZZWD,2008,8, ,AABB,,,
COSMOPROF,,6025 N. 7th St.,Phoenix,AZ,85014,6022000789,3,"Wholesaler of beauty care supplies, including shampoos & conditioners",Rachel Valles,F,Q,Br. Mgr.,Brent George,M,,Sales Asst.,6022000789,,www.westcoastbeauty.com,,,,,,1997,I,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sally Beauty Holdings, Inc.",Denton,TX,9408987500,BE0184,No,5122,,1852200,2020AZZZ,ZZWD,2008,8, ,AABB,,3001 Colorado Blvd.,76210
"SUNSTATE SALES, INC.",,1430 N. 27th Ln.,Phoenix,AZ,85009,6024847148,4,"Wholesaler of plumbing supplies, including fittings & valves",Dana Jones,F,,Pres.,Gordon Grant,M,Q,Sales Mgr.,6022698709,,,,,,,,1992,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL1861,No,5074,,1852204,2020AZZZ,ZZWD,2008,7, ,AABB,,,
BIG E'S TIRE,,"3333 W. Buckeye Rd., P.O. Box 18103",Phoenix,AZ,85009,6022727432,20,Distributor of new & used automotive & truck tires,Mike Fisher,M,Q,GM,Adam Crawford,M,,Sales Mgr.,6022724124,,,,,,,,1987,R,I,,,N,Diana Guezman,F,,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TI0420,No,5014,5015,1852212,2020AZZZ,ZZWD,2008,5, ,AABB,,,
WYATT AEROSPACE,,"1135 N. McQueen Rd., Ste. 131",Gilbert,AZ,85233,6026351955,5,"Wholesaler of commercial & defense aviation parts, including engines, electrical & pneumatic equipment",David Gilbert,M,,Pres.,Eric Lusk,M,Q,Qual. Assur. Mgr.,4804521661,,www.wyattaerospace.com,sales@wyattaerospace.com,,,,,2006,I,I,,"2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AE0190,No,5088,,1852219,2020AZZZ,ZZWD,2008,8, ,AABB,,,
WABASH NATIONAL TRAILER CENTER,,2830 S. 51st Ave.,Phoenix,AZ,85043,6022586961,50,Distributor of new & used truck trailers & aftermarket parts,Eddie Hanson,M,Q,GM,Mick Marias,M,,Hum. Res. Mgr.,6022545717,8007667252,www.wabashnational.com,sales@wabashnational.com,,,,,1982,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wabash National Corp.,Lafayette,IN,7657715300,TR0240,No,5012,5013,1852221,2020AZZZ,ZZWD,2008,3, ,AABB,,1000 Sagamore Pkwy. S.,47905
"1009, INC.",Mesa/Valley Pipe & Supply,4430 S. Highway 95,Fort Mohave,AZ,86426,9287584488,4,"Wholesaler of plumbing supplies, including PVC fittings & pipes",Eugene Meister,M,,"Pres., CEO",Joanna Meister,F,,Corp. Secy.,9287582182,,,,,,,,1984,R,I,"under $500,000",,N,Rick Blakeman,M,Q,Br. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL1860,No,5074,,1852285,2020AZZZ,ZZWD,2008,7, ,AABB,,,
ARIZONA HARDWARE,,"625 E. Baseline Rd., Ste. 101",Gilbert,AZ,85233,4808926969,20,"Wholesaler of door, cabinet & bath hardware & faucets",William Wagner,M,,Owner,Sheraden Boynton,M,,Hum. Res. Mgr.,4806359898,,www.arizonahardware.com,,,,,,2004,I,I,,"4,000",N,John Jhonson,M,Q,Whse. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0580,No,5072,,1852286,2020AZZZ,ZZWD,2008,5, ,AABB,,,
"FERGUSON ENTERPRISES, INC.",,4244 Industry Dr.,Sierra Vista,AZ,85635,5204594448,4,"Distributor of plumbing supplies, including pipes, fixtures, valves & fittings",Rocky Gold,M,Q,Br. Mgr.,D. W. Boatwright,M,,Asst. Br. Mgr.,5204594452,,www.ferguson.com,rocky.gold@ferguson.com,,,,,2003,R,C,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PL1861,No,5074,,1852290,2020AZZZ,ZZWD,2008,8, ,AABB,,12500 Jefferson Ave.,23602
"FERGUSON ENTERPRISES, INC.",,3445 E. Kleindale Rd.,Tucson,AZ,85716,5207950296,10,"Distributor of plumbing supplies, including pipes, fixtures, valves & fittings",Roger Vargas,M,Q,Br. Mgr.,,,,,5207950908,,www.ferguson.com,roger.vargas@ferguson.com,,,,,1954,I,C,"under $500,000",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PL1861,No,5074,,1852293,2020AZZZ,ZZWD,2008,5, ,AABB,,12500 Jefferson Ave.,23602
"GRAYHAWK PRODUCE SALES, INC.",,"111 E. Maricopa Fwy., Ste. A",Phoenix,AZ,85004,6022527895,26,"Distributor of produce, including vegetables, fruits & herbs",Luigi Baratta,M,,Pres.,Ronald L. Cacini,M,Q,"V-P., Fin. & CFO",6022579044,,www.grayhawkproduce.com,ap@grayhawkproduce.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1136,No,5148,,1852304,2020AZZZ,ZZWD,2008,4,S,AACC,,,
HENNESY MECHANICAL SALES,,201 S. 26th St.,Phoenix,AZ,85034,6029963444,7,"Distributor of water, wastewater & industrial treatment systems, including pumps, chemical feed systems, arsenic & odor removal systems & dewatering systems",Pat Hennesy,M,Q,Owner,,,,,6029969408,,www.hennesymech.com,pat@hennesymech.com,,,,,2004,L,L,,"10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,,1852309,2020AZZZ,ZZWD,2008,8, ,AABB,,,
STATE AMBULANCE BUILDERS,,1702 E. Pace Ct.,Tucson,AZ,85719,5207920659,2,Distributor of used ambulance trucks,Richard Soulvie,M,Q,Owner,,,,,5207919755,,www.stateambulance.com,stateambulance@msn.com,,,,,1972,N,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM0015,No,5012,,1852480,2020AZZZ,ZZWD,2008,8, ,AABB,,,
"COCHISE CONTRACTORS, INC.",,333 N. Black Canyon Hwy.,Phoenix,AZ,85009,6022720911,63,"Distributor of petroleum equipment, including gasoline pumps",Brent Erickson,M,Q,Pres.,Julia Cramer,F,,Cont.,6022421580,,www.cochise-az.com,info@cochise-az.com,,,,,1986,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0312,No,5013,,1852484,2020AZZZ,ZZWD,2008,3, ,AABB,,,
"DMD SYSTEMS RECOVERY, INC.",,"1315 E. Gibson Ln., Ste. E",Phoenix,AZ,85034,6023070180,7,"Distributor of computers & telecommunications equipment, including telephone systems",Morris Scott,M,,Pres.,Erica Scott,F,Q,Hum. Res. & Off. Mgr.,6023070181,8777770651,www.dmdsystems.com,sales@dmdsystems.com,,,,,1994,I,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1308,No,5045,,1852486,2020AZZZ,ZZWD,2008,8,S,AACC,,,
M & M LIFT TRUCK SALVAGE INC,,2930 W. Lincoln St.,Phoenix,AZ,85009,6023531096,8,Distributor of used forklift parts,Manny Lopez,M,Q,Pres.,,,,,6022787226,,www.mandmlifttruck.com,forkliftheaven@cox.net,,,,,1977,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,,1852493,2020AZZZ,ZZWD,2008,8, ,AABB,,,
HEI-TEK AUTOMATION,,"2102 W. Quail Ave., Ste. 4",Phoenix,AZ,85027,6022697931,30,Distributor of industrical electrical controls & fluid power automation systems & parts,Dan Heiling,M,,CEO,Scott Heiling,M,Q,Pres.,6022698937,,www.heitek.com,sales@heitek.com,,,,,2000,R,I,$12Mil,"18,000",N,Mitch Malinksi,,,CFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2653,No,5084,5063,1852496,2020AZZZ,ZZWD,2008,4, ,AABB,,,
"J. RUSSELL SMITH INDUSTRIAL SALES, INC.",,2818 N. 37th Ave.,Phoenix,AZ,85009,6022487802,8,Distributor of industrial spray equipment,Darrell Smith,M,,Pres.,Anna Chidester,F,Q,Off. Mgr.,6022308372,,www.jrussellsmith.com,sales@jrussellsmith.com,,,,,1967,N,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,,1852497,2020AZZZ,ZZWD,2008,8, ,AABB,,,
TERRELL BATTERY CORP.,,802 S. 19th Ave.,Phoenix,AZ,85009,6022571640,14,"Distributor of industrial & automotive batteries, portable battery chargers & watering systems",Gene Terrell,M,,Pres.,Roger Culver,M,Q,V-P. & Serv. Mgr.,6022588255,8666019076,www.terrellbattery.com,roger@terrellbattery.com,,,,,1933,R,I,,"15,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA1047,No,5013,5063,1852498,2020AZZZ,ZZWD,2008,5, ,AABB,,,
CINTAS FIRE PROTECTION & FIRST AID & SAFETY,,"4201 S. Santa Rita Ave., Ste. 105",Tucson,AZ,85714,5208847979,4,"Distributor of fire & safety equipment, including fire sprinklers, fire extinguishers & helmets",Andy Anderson,M,Q,GM,,,,,5208840300,,www.cintas.com,info@cintas.com,,,,,2006,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cintas Corp.,Mason,OH,5134591200,FI0740,No,5099,,1852499,2020AZZZ,ZZWD,2008,8,,,,6800 Cintas Blvd.,45040
FOILMAX CO.,,431 E. Camino Rancho Redondo,Sahuarita,AZ,85629,5208678048,2,Distributor of laser foil systems & printing equipment,Tammy Azamar,F,Q,Owner,,,,,5208676946,,www.foilmax.com,foilmax1@aol.com,5600 U.S. Highway 6,Missouri City,TX,77459,2005,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0790,No,5084,,1852513,2020AZZZ,ZZWD,2008,8,R,AAM3,,,
JOHNSON-MANLEY LUMBER CO.,,1501 N. 15th Ave.,Tucson,AZ,85705,5208820885,10,Distributor of lumber,Pat Manley,M,,Pres.,Robert Little,M,Q,Sales Mgr.,5206281949,,,,,,,,1972,R,I,$2.6Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0355,No,5031,,1852518,2020AZZZ,ZZWD,2008,5, ,AABB,,,
"MADJ, INC.",Lodi Garage Doors & More,3231 W. Virginia Ave.,Phoenix,AZ,85009,6022690888,30,"Distributor of garage doors, motors & parts",Dave Sciotto,M,,Owner & Pres.,Mario M. Columbia,M,Q,"V-P., Cust. Rels.",6022692250,,www.lodidoor.com,mario@lodidoor.com,,,,,1982,L,L,,,,Jack Pleger,M,,"V-P., Comml. Div.",Jim Duncan,M,,Cont.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0121,No,5031,,1852520,2020AZZZ,ZZWD,2008,4, ,AABB,,,
