compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"RPM MACHINERY, LLC",,2691 Schuyler Ave.,Lafayette,IN,47905,7657422080,7,"Distributor of construction equipment & parts, including service & rental",Bryan Gick,M,Q,V-P. & GM,,,,,7657422899,8003820978,www.rpmmachinery.com,lafayetteparts@rpmmachinery.com,,,,,1990,R,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RPM Machinery, LLC",Fort Wayne,IN,2607471561,CO1856,No,5082,,1852987,2020INZZ,ZZWD,2008,8, ,AABB,8776227368,3911 Limestone Dr.,46809
"SMITH EQUIPMENT SALES, INC., GREG",,5800 Massachusetts Ave.,Indianapolis,IN,46218,3175420662,30,"Distributor of automotive equipment, including post lifts, wheel balancers & tire changers",Greg Smith,M,,Owner,Jason Harmon,M,Q,GM,3175421448,8002621950,www.gregsmithequipment.com,sales@gregsmithequipment.com,,,,,1982,I,I,$5Mil-$10Mil,"100,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0434,No,5013,,1853015,2020INZZ,ZZWD,2008,4,,,,,
LH INDUSTRIAL SUPPLIES,,10 Creasy Ct.,Lafayette,IN,47905,7654491203,12,"Distributor of hardware, including fasteners, nuts & bolts & hand tools",Frank Cheek,M,Q,Owner,,,,,7654491307,8008285799,lhindustrialsupplies.com,info@lhindustrialsupplies.com,,,,,1989,L,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5072,,1853016,2020INZZ,ZZWD,2008,5, ,AABB,,,
"WM IMAGING SOLUTIONS, INC.",,508 Incentive Dr.,Fort Wayne,IN,46825,2604781051,8,"Distributor of business equipment, including copiers, fax machines & large-format printers",Boyd Doll,M,,Pres.,Chris King,M,Q,Off. Mgr.,2607471008,8889646244,www.wmimagingsolutions.com,administrator@wmimagingsolutions.com,,,,,2003,L,I,"over $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0760,No,5044,5065,1853018,2020INZZ,ZZWD,2008,8, ,AABB,,,
GLOBAL ENVIRONMENTAL OUTFITTERS,,2535 Reavest Dr. N.,Indianapolis,IN,46203,3177821800,10,"Distributor of construction tools & materials, including protective coverings, plastics & respirators",Dan O'Toole,M,,Pres.,Roxanne Bell,F,Q,V-P.,3177820800,8774366699,,,,,,,1995,R,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1915,No,5072,5162,1853020,2020INZZ,ZZWD,2008,5,V,AABB,,,
WIESE USA,,3413 Rascal Dr.,Lafayette,IN,47909,7654718700,30,"Distributor of material handling equipment, including forklifts, conveyors & racks & shelving",Chris Shaw,M,,GM,Mary Orlando,F,,IT Mgr.,7654178909,8002280167,www.wieseusa.com,contact@wieseusa.com,,,,,1977,L,I,,,N,Sheila Vandergraff,F,Q,Serv. Coord.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wiese U. S. A , Inc.",St. Louis,MO,3149974444,MA2480,No,5084,,1853026,2020INZZ,ZZWD,2008,4, ,AABB,,1435 Woodson Rd.,63132
"FERGUSON ENTERPRISES, INC.",Ferguson,51100 Bittersweet Rd.,Granger,IN,46530,5742714200,5,"Distributor of plumbing supplies, including pipe, fixtures, valves & fittings",Dustin Hamm,M,Q,Br. Mgr.,,,,,5742776521,8662284763,www.ferguson.com,dustin.hamm@ferguson.com,,,,,2000,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PL1861,No,5074,,1853027,2020INZZ,ZZWD,2008,8, ,AABB,,12500 Jefferson Ave.,23602
"ABM CO., INC.",Allen Business Machine,1816 S. Calhoun St.,Fort Wayne,IN,46802,2607444259,42,"Distributor of office equipment, furniture & supplies, including copiers, fax machines & wooden & laminate desks",Luke Maucher,M,Q,Sales Mgr.,,,,,2607441472,,www.abmfw.com,info@abmfw.com,,,,,1957,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5044,5023,1853028,2020INZZ,ZZWD,2008,4, ,AABB,,,
"DONLEY & ASSOCS., INC.",,5546 Elmwood Ct.,Indianapolis,IN,46203,3177862268,20,"Distributor of fire service & industrial safety protection products, including fire hoses & adapters, boots, gloves, eye protection, hand tools, safety harnesses, respiratory protection & portable gas detection devices",Mike Smith,M,Q,Pres.,,,,,3177862532,,www.donleysafety.com,info@donleysafety.com,,,,,1978,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0801,No,5087,5139,1853031,2020INZZ,ZZWD,2008,5, ,AABB,,,
"ASSOCIATED MATERIALS, INC.",Alside Supply Center,"6737 E. 30th St., Ste. A",Indianapolis,IN,46219,3175474077,15,"Distributor of exterior building materials, including siding, windows, doors & fencing",Wolfgang Baranek,M,Q,Off. Mgr.,,,,,3175474840,,www.alside.com,asc135@alside.com,,,,,1988,L,I,$1Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Associated Materials, Inc.",Cuyahoga Falls,OH,3309291811,BU0243,No,5033,5031,1853032,2020INZZ,ZZWD,2008,5, ,AABB,,3773 State Rd.,44223
"KMH SYSTEMS, INC.",,7020 U.S. Highway 30 E.,Fort Wayne,IN,46803,2604934411,20,"Distributor of material handling equipment & batteries, including lift trucks, conveyor systems, warehouse racking, vertical lift cylinders & articulated lifts",Ron Bedwoll,M,,Br. Mgr.,Ryan Miller,M,Q,Rental Coord.,2607497384,,www.kmhsystems.com,lmiller@kmhsystems.com,,,,,1973,N,S,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KMH Fleet Solutions,Dayton,OH,9378900711,MA2480,No,5084,5063,1853037,2020INZZ,ZZWD,2008,5, ,AABB,,6900 Poe Ave.,45414
"ABC SUPPLY CO., INC.",,1930 W. Edgewood Ave.,Indianapolis,IN,46217,3177833488,30,"Distributor of roofing, siding, windows & doors",Rick Arnett,M,Q,Mng. Ptnr.,,,,,3177835185,,www.abcsupply.com,mgr156@abcsupply.com,,,,,1998,N,I,,"53,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABC Supply Co., Inc.",Beloit,WI,6083627777,BU0243,No,5033,5031,1853040,2020INZZ,ZZWD,2008,4, ,AABB,,1 ABC Pkwy.,53511
"SENTINEL FLUID CONTROLS, LLC",,"1340 Sadlier Circle E. Dr., Bldg. F",Indianapolis,IN,46239,3174724990,8,"Distributor of industrial hydraulic products & systems, including lubrication systems, motion control devices, industrial adhesives, pumps, valves, controllers & field service",Russell Brundridge,M,Q,Br. Mgr.,,,,,3174724994,,www.sentinelfc.com,orders@sentinelfc.com,,,,,2003,R,L,$3Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sentinel Fluid Controls, LLC",Toledo,OH,4194789086,IN0453,No,5084,5085,1853044,2020INZZ,ZZWD,2008,8, ,AACC,,5702 Opportunity Dr.,43612
UNIVAR USA INC.,Univar Solutions,7425 E. 30th St.,Indianapolis,IN,46219,3175474811,40,"Distributor of industrial chemicals, including pest control & food grade chemicals for the pharmaceutical industry",Peter Goodwin,M,,GM,Ron Schutz,M,,IT Mgr.,3175468054,,www.univarsolutions.com,info@univarusa.com,,,,,1957,I,C,$26Mil-$50Mil,"10,000",N,Gabriel Jones,F,,Hum. Res. Mgr.,Bill Amberger,M,Q,Cust. Serv. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,"Univar, Inc.",Downers Grove,IL,3317776000,CH0820,No,5169,,1853050,2020INZZ,ZZWD,2008,4, ,AABB,,"3075 Highland Pkwy., Ste. 200",60515
"WILLIAMS CYLINDERS & CONTROLS, INC.",,2450 Production Dr.,Indianapolis,IN,46241,3174872060,11,"Wholesaler of industrial supplies, including regulators, cylinders, tools, filters, valves & janitorial supplies",Wanda Williams,F,,Pres.,Cynthia Whitaker,F,Q,V-P.,3174875663,,www.wccinc.biz,info@wccinc.biz,,,,,1992,N,I,$5Mil-$10Mil,"18,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,5169,1853061,2020INZZ,ZZWD,2008,5,V,AABB,,,
SUPER LAUNDRY EQUIPMENT CORP.,Laundry City Equipment,4456 Northwest Dr.,Fort Wayne,IN,46835,2604869235,2,Wholesaler of industrial laundry equipment,Bill Davis,M,Q,Sales Mgr.,,,,,2604851784,8006224480,www.superlaundry.com,info@superlaundry.com,,,,,1998,N,I,"under $500,000","1,100",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Super Laundry Equipment Corp.,Plainview,NY,5166784404,LA1105,No,5087,,1853065,2020INZZ,ZZWD,2008,8, ,AABB,,"131 Sunnyside Blvd., Ste. 112",11803
"APPLIED INDUSTRIAL TECHNOLOGIES, INC.",,3210 Congressional Pkwy.,Fort Wayne,IN,46803,2604718461,12,"Distributor of bearings, electric motors & controls, transmission components & pneumatic & hydraulic products",Jim Roseberry,M,Q,GM,Marsha Blaugh,F,,Cust. Serv. Rep.,2604718744,,www.applied.com,sc0153@applied.com,,,,,1948,N,C,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Applied Industrial Technologies, Inc.",Cleveland,OH,2164264000,IN0453,No,5085,5063,1853066,2020INZZ,ZZWD,2008,5, ,AABB,,1 Applied Plz.,44115
BEARING HEADQUARTERS CO.,,1622 Fabricon Blvd.,Jeffersonville,IN,47130,8122826911,13,Distributor of bearings & power transmission equipment,Leon Newman,M,Q,Br. Mgr.,,,,,8122830675,,www.bearingheadquarters.com,bhq23@bearingheadquarters.com,,,,,1997,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bearing Headquarters Co.,Broadview,IL,7086814400,BE0020,No,5085,5063,1853068,2020INZZ,ZZWD,2008,5,,,,"2601 Parkes Dr., P.O. Box 6267",60155
"CENTRAL INDIANA HARDWARE CO., INC.",,5322 Keystone Dr.,Fort Wayne,IN,46825,2604837168,45,"Distributor of commercial grade hollow metal, wood, aluminum & fiberglass doors, door hardware & toilet partitions & bathroom accessories",Gary Wilson,M,Q,Br. & Hum. Res. Mgr.,,,,,2604832364,,www.centralindianahardware.com,bristelyn@cih-indy.com,P.O. Box 5363,Fort Wayne,IN,46895,,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Central Indiana Hardware Co., Inc.",Indianapolis,IN,3175585700,DO0134,No,5031,5072,1853080,2020INZZ,ZZWD,2008,4, ,AABB,,"9190 Corporation Dr., Ste. 101",46256
WILLIAMS BROS. HEALTH CARE,,574 S. Landmark Ave.,Bloomington,IN,47403,8123350000,20,"Distributor of durable medical equipment, including wheelchairs & walkers",Chuck Williams,M,,Pres.,Derik Robertson,M,Q,Asst. Mgr.,8123356311,8002167072,www.wbhcp.com,derikr@wbhcp.com,,,,,2004,L,I,$2.5Mil-$5Mil,,N,Kristy Skinner,F,,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0315,No,5047,,1853084,2020INZZ,ZZWD,2008,5, ,AABB,,,
JOHNSON CONTROLS FIRE PROTECTION L. P.,Tyco SimplexGrinnell & Johnson Controls,112 E. Collins Rd.,Fort Wayne,IN,46825,2604845604,8,"Distributor of fire detection & alarm systems, emergency lighting & sprinklers",Chad Gaither,M,Q,GM,Dean Gallan,M,,Serv. Mgr.,2604823887,8002890358,www.tycosimplexgrinnell.com,sgcustomerportal@simplexgrinnell.com,25076 Leer Dr.,Elkhart,IN,46514,1978,L,C,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johnson Controls Fire Protection L. P.,Westminster,MA,9787312500,FI0624,No,5063,5065,1853086,2020INZZ,ZZWD,2008,8, ,AABB,,50 Technology Dr.,1441
"QUALITY MACHINE REPAIR & ENGINEERING, INC.",,4032 Southeastern Ave.,Indianapolis,IN,46203,3173751366,7,"Distributor of new & used metal fabricating machinery, including press brakes, shears, lathes, machining centers, band saws & notching machines",Robert Laugle,M,Q,Owner,,,,,3172457362,,,qmreinc@msn.com,P.O. Box 39231,Indianapolis,IN,46239,1999,R,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0645,No,5084,,1853088,2020INZZ,ZZWD,2008,7,,,,,
"BRECHBUHLER SCALES, INC.",,3306 Cavalier Dr.,Fort Wayne,IN,46808,2604968469,9,"Distributor of industrial scales, including bench, coil, counting, crane, floor, forklift, livestock, rail & truck scales",Fred Parker,M,Q,Br. Mgr.,,,,,2604968438,8008862328,www.brechbuhler.com,fortwayne@bscales.com,,,,,2000,R,I,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brechbuhler Scales, Inc.",Canton,OH,3304532424,SC0040,No,5046,,1853089,2020INZZ,ZZWD,2008,8, ,AABB,,1424 Scale St. S.W.,44706
"VAMACO TOOL & EQUIPMENT SERVICE CO., LLC",,6718 E. 38th St.,Indianapolis,IN,46226,3176321594,6,Distributor of automotive & industrial air & electric tools,Joe Fowley,M,Q,Owner,,,,,3172443920,8005235847,,vamaco@sbcglobal.net,,,,,1973,N,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0310,No,5013,5084,1853091,2020INZZ,ZZWD,2008,7,S,AAN1,,,
"W. W. GRAINGER, INC.",,1750 Commerce Dr.,South Bend,IN,46628,5742872351,7,"Wholesaler of industrial equipment & supplies, motors, HVAC equipment & plumbing equipment",Eric Mol,M,Q,Sales Team Leader,,,,,5742875187,,www.grainger.com,info@grainger.com,,,,,1988,I,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. W. Grainger, Inc.",Lake Forest,IL,8475351000,IN0453,No,5084,5085,1853093,2020INZZ,ZZWD,2008,8, ,AABB,,100 Grainger Pkwy.,60045
"CASS HUDSON CO., INC.",,28117 Charlotte Ave.,Elkhart,IN,46517,5749702100,25,"Distributor of material handling products, including casters, hand trucks, dollies, steel shelving, storage lockers, cranes, hoists & lifts",Eric Larson,M,Q,Pres.,,,,,5749703100,8004231511,www.casshudson.com,info@casshudson.com,,,,,1934,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2480,No,5084,5046,1853104,2020INZZ,ZZWD,2008,4, ,AABB,,,
"D & B SALES, INC.",,4730 Speedway Dr.,Fort Wayne,IN,46825,2604845958,7,"Wholesaler of hand tools, power tools & car audio systems",Mary Anne Bultemeier,F,Q,Owner,Tina Porter,F,,Off. Mgr.,2604825246,,www.dandbsales.com,caraudio@dandbsales.com,,,,,1981,L,I,$1Mil-$2.5Mil,"10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0520,No,5072,5064,1853110,2020INZZ,ZZWD,2008,8, ,AABB,,,
"MAURER INDUSTRIAL SUPPLY, INC.",,3940 Lexington Park Dr.,Elkhart,IN,46514,5742937442,12,"Distributor of industrial supplies, including sandpaper & drilling machines",Greg Maurer,M,,Owner,Betty Maurer,F,Q,Pres.,5742930318,,,,,,,,1967,R,1,$1Mil-$2.5Mil,"15,000",N,Gary Maurer,M,,"V-P., Sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,5084,1853114,2020INZZ,ZZWD,2008,5, ,AABB,,,
"CARBIDE, CUTTING TOOLS, ABRASIVES, INC","CCA, Inc.",1225 Brookville Way,Indianapolis,IN,46239,3177834681,10,"Distributor of industrial, MRO & production supplies, including abrasives, carbide tooling, safety & janitorial products",Brad Anderson,M,Q,Pres.,Karen Albertson,F,,"V-P., Opers.",3177875273,8003334681,www.ccatools.com,banderson@ccatools.com,,,,,1983,R,S,-,"10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,5169,1853124,2020INZZ,ZZWD,2008,5, ,AABB,,,
"BUSLER ENTERPRISES, INC.",,2601 N. Saint Joseph Ave.,Evansville,IN,47720,8124262787,50,"Wholesaler of gasoline, diesel & oil products",Charlie Wolfinger,M,Q,Pres.,Lisa McNeece,F,,Hum. Res. Mgr.,8124290210,8004573232,,,,,,,1948,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE0335,No,5172,,1853125,2020INZZ,ZZWD,2008,3, ,AABB,,,
"INTEGRATED SUPPLY NETWORK, LLC",,2251 Research Dr.,Fort Wayne,IN,46808,2604714029,10,"Wholesaler of automotive tools, including screwdrivers & pry bars",Nancy Fockler,F,,Dist. Mgr.,Jim Herren,M,Q,Whse. Supv.,2604968936,,www.isnweb.com,info@toolweb.com,,,,,1999,I,L,-,"35,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Integrated Supply Network, LLC",Lakeland,FL,8636030777,TO0310,No,5013,,1853142,2020INZZ,ZZWD,2008,5,,,,2727 Interstate Dr.,33805
"LIN-GAS, INC.",,3718 Upper Mount Vernon Rd.,Evansville,IN,47712,8124251146,8,Distributor of propane gas,Tom Link,M,,Pres.,Paul Coleman,M,Q,Plt. Mgr.,8124256334,8008504380,www.lingas.com,info@lingas.com,406 S. Barker Ave.,Evansville,IN,47712,1958,L,1,,"5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE0335,No,5172,,1853146,2020INZZ,ZZWD,2008,8, ,AABB,,,
REAL DEAL SEAL,,8502 Burdette Dr.,Charlestown,IN,47111,8122560070,2,Distributor of mechanical seals & pump parts,Jeffery Weber,M,,Pres.,Paula Sanders,F,Q,Off. Mgr.,8122560070,,,jeff.weber@insightbb.com,,,,,2007,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0090,No,5085,,1853147,2020INZZ,ZZWD,2008,7, ,AABB,,,
"AIRGAS USA, LLC",,640 Behren Ct.,Columbus,IN,47201,8123769961,2,"Distributor of welding equipment & supplies, including gases",Dirk Massie,M,Q,Off. Mgr.,,,,,8123723001,,www.airgas.com,info@airgas.com,,,,,1977,R,C,$2.5Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Airgas USA, LLC - Great Lakes Region",Independence,OH,2166426600,WE0240,No,5084,5085,1853156,2020INZZ,ZZWD,2008,8, ,AABB,,6055 Rockside Woods Blvd.,44131
"WIESE MATERIAL HANDLING, INC.",,2725 Independence Dr.,Fort Wayne,IN,46808,2604242100,25,"Wholesaler of material handling equipment, including forklifts, conveyors & aerial lifts",Bob Homan,M,,"Sales Mgr., Territory",John Kluberton,M,Q,Br. Mgr.,2604229226,,www.wieseusa.com,contact@wieseusa.com,,,,,1912,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wiese U. S. A , Inc.",St. Louis,MO,3149974444,FO1466,No,5084,,1853161,2020INZZ,ZZWD,2008,4, ,AABB,,1435 Woodson Rd.,63132
"MSC INDUSTRIAL SUPPLY CO., INC.",,"1445 Brookville Way, Ste. C",Indianapolis,IN,46239,3175413764,15,Wholesaler of industrial equipment & supplies,George Adams,M,,Br. Mgr.,Karen Stout,F,,Supervisor,3175410149,8003537461,www.mscdirect.com,branchind@mscdirect.com,,,,,1993,I,C,$2.6Mil-$5Mil,,N,Garry Tucker,M,,"Sales Rep., Inside",Nancy Book,F,Q,"Sales Rep., Inside",,,,,,,,,,,,,,,,,,,,,,,,,"MSC Industrial Direct Co., Inc.",Melville,NY,5168122000,IN0453,No,5084,5085,1853172,2020INZZ,ZZWD,2008,5, ,AABB,,75 Maxess Rd.,11747
"W. W. GRAINGER, INC.",,1819 W. 16th St.,Indianapolis,IN,46202,3178428895,25,"Distributor of industrial equipment & supplies, electric motors & heating & air conditioning equipment",Randy Rosenfeild,M,,Br. Mgr.,Ray Varnes,M,Q,Cust. Serv. Rep.,3176340713,8003821570,www.grainger.com,info@grainger.com,,,,,1965,I,C,$2.5Mil-$6Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. W. Grainger, Inc.",Lake Forest,IL,8475351000,IN0453,No,5084,5085,1853174,2020INZZ,ZZWD,2008,4, ,AABB,,100 Grainger Pkwy.,60045
"ADAMS REMCO, INC.",,28449 Glenview Dr.,Elkhart,IN,46514,5742661401,10,"Wholesaler of office equipment & supplies, including printers, copiers & fax machines",Scot Armour,M,Q,District Mgr.,,,,,5742661302,8006277292,www.adamsremco.com,elofficemgr@adamsremco.com,,,,,,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams Remco, Inc.",South Bend,IN,5742882113,OF0030,No,5045,5044,1853182,2020INZZ,ZZWD,2008,5, ,AABB,,2612 Foundation Dr.,46628
FASTENAL CO.,,930 W. 16th St.,Indianapolis,IN,46202,3179252098,4,"Wholesaler of fasteners, including nuts, bolts & washers",Evan Thurber,M,Q,Br. Mgr.,,,,,3179252138,,www.fastenal.com,inin4@stores.fastenal.com,,,,,2005,R,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastenal Co.,Winona,MN,5074545374,FA0490,No,5072,,1853213,2020INZZ,ZZWD,2008,8, ,AABB,,2001 Theurer Blvd.,55987
COLBY EQUIPMENT CO.,,3048 Ridgeview Dr.,Indianapolis,IN,46226,3175454221,20,"Distributor of industrial HVAC equipment, including roof & wall exhaust fans",Kim Colby,M,Q,Owner,,,,,3175434469,,www.colbyequipment.com,info@colbyequipment.com,,,,,1988,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV0125,No,5075,5084,1853225,2020INZZ,ZZWD,2008,5, ,AABB,,,
"INTERNATIONAL FASTENING TECHNOLOGIES, LLC",,2911 Moose Trl.,Elkhart,IN,46514,5742629882,10,"Distributor of fasteners, including threaded inserts & rivets",Paul Bender,M,,Owner,Rena Labeau,F,Q,Off. Mgr.,5742628799,,www.ift-usa.com,sales@ift-usa.com,P.O. Box 1426,Elkhart,IN,46515,2003,I,L,-,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0360,No,5072,,1853229,2020INZZ,ZZWD,2008,5, ,AABB,,,
"NORANDEX DISTRIBUTION, INC.",,3740 Hanna Cir.,Indianapolis,IN,46241,3178218301,12,"Distributor of siding, doors & windows",Rick Ardaiolo,M,,Br. Mgr.,Damian Berns,M,Q,Sales Specialist,3178218305,8007779728,www.norandex.com,,,,,,1999,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norandex Building Materials Distribution, Inc.",Hudson,OH,3306568800,SI0002,No,5033,5031,1853232,2020INZZ,ZZWD,2008,5, ,AABB,,"300 Executive Pkwy. W., Ste. 100",44236
"AALCO DISTRIBUTING CO., INC.",,909 Grant Ave.,Fort Wayne,IN,46803,2604229417,55,Distributor of beer & drinking water,Greg Dahm,M,Q,Pres.,Molly Kurtz,F,,Sales Coord.,2604240186,8008720135,,,,,,,1968,L,I,$10Mil-$25Mil,"500,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0300,No,5181,5149,1853241,2020INZZ,ZZWD,2008,3, ,AABB,,,
SPECTRUM JANITORIAL SUPPLY,,2702 Applegate St.,Indianapolis,IN,46203,3177882020,30,Distributor of janitorial equipment & supplies,Dawn Fox,F,Q,GM,,,,,3177882021,,www.specjan.com,info@specjan.com,,,,,1990,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JA0045,No,5087,,1853247,2020INZZ,ZZWD,2008,4, ,AABB,,,
"UNDERGROUND PIPE & VALVE, INC.",,617 Ley Rd.,Fort Wayne,IN,46825,2604831457,8,"Distributor of piping supplies, fire hydrants, valves, fittings, pumping stations & water meters",Dan Carey,M,Q,GM,,,,,2604827576,8002622773,www.upvinc.com,dcarey@upvinc.com,,,,,1985,R,C,-,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferguson Waterworks,South Bend,IN,5742822323,PL1861,No,5074,5072,1853250,2020INZZ,ZZWD,2008,8, ,AABB,,1077 Oliver Plow Ct.,46601
"MULLET BATTERY, INC.",,1513 E. Lincoln Ave.,Goshen,IN,46528,5745344665,5,"Distributor of automotive, commercial, RV & marine batteries",Nate Mullet,M,Q,Ptnr. & Pres.,Lynn Mullet,F,,Ptnr. & V-P.,5745334155,,,,,,,,1991,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA1047,No,5063,,1853254,2020INZZ,ZZWD,2008,7,S,AAN1,,,
"XYLEM, INC.",,950 Maxwell Ave.,Evansville,IN,47711,8124212486,18,"Distributor of centrifugal, electric submersible, diesel, diaphragm, progressive cavity & slurry pumps",Jack Dutton,M,Q,Br. Mgr.,,,,,8124254612,,www.xyleminc.com,info@xyleminc.com,,,,,2008,N,C,,"36,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Xylem, Inc.",Rye Brook,NY,9143235700,PU0330,No,5084,,1853257,2020INZZ,ZZWD,2008,5, ,AABB,,1 International Dr.,10573
"A FIRE'S PLACE, INC.",,435 Farabee Dr. S.,Lafayette,IN,47905,7654469495,5,"Distributor of wood & gas fireplaces, wood, gas & corn pellet stoves, cooking grills & firepits, cultured stone veneer & accessories",Kim Dahnke,F,Q,Ptnr.,Carl Graves,M,,Ptnr.,7654469497,8774469495,www.afiresplaceonline.com,afiresplace@aol.com,,,,,2005,R,I,"under $500,000",,N,Lisa Spitznagle,F,,Ptnr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0960,No,5074,5039,1853259,2020INZZ,ZZWD,2008,8, ,AABB,,,
"MILL CONTRACTOR INDUSTRIAL SUPPLY, INC.",MCIS,7522 Pendleton Pike,Indianapolis,IN,46226,3175456904,9,"Distributor of construction & industrial supplies, including tools & lubricants",Greg Charley,M,Q,Br. Mgr.,,,,,3175456940,8005350680,www.millsupplies.com,gcharley@millsupplies.com,,,,,1988,I,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mill Supplies, Inc.",Fort Wayne,IN,2604848566,CO1911,No,5084,5085,1853261,2020INZZ,ZZWD,2008,8,S,AAN1,,5105 Industrial Rd.,46825
"RELCON, INC.",,"5150 Western Ave., P.O. Box 307",Connersville,IN,47331,7658252194,15,"Distributor of power, thermal & gas equipment & suppliess, including heat tracers, power distribution units & pipeline heaters",Bob Stine,M,Q,V-P.,,,,,7658250994,8003889824,www.relconinc.com,info@relconinc.com,,,,,1961,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO0603,No,5063,5085,1853269,2020INZZ,ZZWD,2008,5, ,AABB,,,
