compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"A PLUS QUALITY FENCE & DECK, INC.",,3233 Wetumpka Hwy.,Montgomery,AL,36110,3342771167,10,"Wholesaler of metal, wooden & vinyl fence supplies, including fencing, decking, gates, gate operators, nuts & bolts",Craig Myers,M,,Pres.,Terri Smith,F,Q,Off. Mgr.,3343959882,,www.aplusfences.com,questions@aplusfences.com,,,,,1995,R,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FE0265,No,5031,5039,1851736,2020ALZZ,ZZWD,2008,5, ,AABB,,,
"GENE'S FLOOR COVERING II, INC.",,3741 Gulf Shores Pkwy.,Gulf Shores,AL,36542,2519686456,20,"Wholesaler of vinyl, tile, carpet & wooden floor coverings for residential, multi-family & office applications",Russell Judkins,M,Q,Pres.,Amy Hoober,F,,Installation Mgr.,2519687315,,www.genesfloorcovering.com,genesgulfshores@gulftel.com,P.O. Box 878,Gulf Shores,AL,36547,1976,L,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0255,No,5023,,1851740,2020ALZZ,ZZWD,2008,5, ,AABB,,,
TRAILER SERVICE CORP.,,"3050 Birmingham Hwy., P.O. Box 9595",Montgomery,AL,36108,3342633809,12,"Wholesaler of heavy, medium & light-duty trailer & truck parts & accessories",Steve Rambo,M,Q,Owner,,,,,3342636456,8006435783,trailerservice.net,,,,,,1976,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR1008,No,5013,,1851749,2020ALZZ,ZZWD,2008,5, ,AABB,,,
VERITIV OPERATING CO.,Veritiv,541 Republic Cir.,Birmingham,AL,35214,2057988380,35,"Distributor of printing & paper products, facility supplies, packaging materials & graphic supplies, including corrugated boxes, tape & bubble wrap",Mike Elliott,M,Q,Admn. Mgr.,,,,,2057912661,,www.veritivcorp.com,contactus@veritivcorp.com,,,,,1960,I,C,$5Mil-$10Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veritiv Corp.,Atlanta,GA,7703918200,PA1070,No,5111,5113,1851753,2020ALZZ,ZZWD,2008,4, ,AABB,,"1000 Abernathy Rd. N.E., Bldg. 400, Ste. 1700",30328
"AMERICAN HOMEPATIENT, INC.",,"100 Frankfort Cir., Ste. 1",Birmingham,AL,35211,2059429400,10,"Distributor of durable medical equipment, including wheelchairs, walkers & hospital beds",Kerri Peeples,F,,Plt. Mgr.,Sonya Parker-Smith,F,Q,Cust. Serv. Mgr.,2059429629,8008813206,www.americanhomepatient.com,,,,,,,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"American HomePatient, Inc.",Brentwood,TN,6152218884,ME0318,No,5047,,1851758,2020ALZZ,ZZWD,2008,5,S,AACC,,"5200 Maryland Way, Ste. 400",37027
"ADVANCED FIRE & SAFETY, INC.",,2930 Westgate Pkwy.,Dothan,AL,36303,3346714596,6,"Distributor of fire & safety equipment, including fire extinguishers",Stephens Kelley,M,,Ptnr.,Morris Kelley,M,Q,Ptnr.,,,advancedfireandsafety.net,,,,,,1997,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0740,No,5099,,1851762,2020ALZZ,ZZWD,2008,9, ,AABB,,,
KLUMB FOREST PRODUCTS CENTER,,"31144 County Road 49, P.O. Box 667",Loxley,AL,36551,2519644890,30,"Distributor of lumber & forest products, including wood siding, moulding & treated lumber",Hank Mullins,M,,Sales Mgr.,Steve Funchess,M,,Br. Mgr.,2519644896,8004220184,www.klumblumber.com,jlambert@klumblumber.com,,,,,1997,R,I,,,N,Joe Lambert,M,Q,"Sales Rep., Inside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0355,No,5031,,1851781,2020ALZZ,ZZWD,2008,4, ,AABB,,,
"STRINGFELLOW LUMBER CO., LLC",,"1900 Crestwood Blvd., Ste. 207, P.O. Box 100549",Birmingham,AL,35210,2052712400,10,Wholesaler of lumber,Bill Fisher,M,,"Pres., CEO",Rob Steverson,M,Q,"V-P., Fin. & Hum. Res. Mgr.",2052712404,8008259400,www.slco.com,rsteverson@slco.com,,,,,1913,L,L,"under $500,000",,N,John Charnetski,M,,IT Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0355,No,5031,,1851943,2020ALZZ,ZZWD,2008,5, ,AABB,,,
"GAINES MEASUREMENT & CONTROL, INC.",,107 Trade Center Dr.,Birmingham,AL,35244,2059854246,5,"Distributor of industrial process measurement & control instruments & equipment, including gas, water, steam, process & fluid flowmeters, including level controls, valves, pressure regulators, rupture discs, explosion protection & gages",John Gaines,M,Q,V-P. & GM,William Gaines,M,,Salesman,2059870004,8008443018,www.gmaci.com,gaines@gmaci.com,,,,,1957,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1128,No,5084,5085,1851969,2020ALZZ,ZZWD,2008,9, ,AABB,,,
"VALPRO, INC.",,3101 E. Highway 134,Pinckard,AL,36371,3349831812,1,Distributor of carpet cleaning equipment & supplies,T. Wilber,F,Q,Owner,,,,,3349831812,,,,,,,,2005,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA1345,No,5087,5169,1852039,2020ALZZ,ZZWD,2008,7,R,A1,,,
"BELL HOME IMPROVEMENT CO., J. T.",,"116 Commerce St., P.O. Box 221",Hayneville,AL,36040,3345482320,4,"Distributor of building materials, including lumber, brick & insulation",Joe Bell,M,Q,Owner,,,,,3345482577,,,,,,,,1987,R,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5031,5032,1852040,2020ALZZ,ZZWD,2008,9, ,AABB,,,
"AWC, INC.-ALABAMA",,3711 Lakeside Ct.,Mobile,AL,36693,2516667050,22,"Distributor of industrial measuring & control instruments, valves, actuators & filtration equipment & supplies",Patrick Douglas,M,,GM,Doug Sanford,M,Q,Opers. Mgr.,2516660620,8668275920,www.awc-alabama.com,alabama.sales@awc-inc.com,,,,,1974,R,I,$1Mil-$2.5Mil,"15,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AWC, Inc.",Baton Rouge,LA,2257521100,CO2654,No,5084,5085,1852041,2020ALZZ,ZZWD,2008,5, ,AABB,,6655 Exchequer Dr.,70809
"ALLEN-SOUTHERN ELECTRIC MOTOR SERVICE, INC.",,2877 Mill St.,Mobile,AL,36607,2514789577,30,Distributor of electric motors,Richard L. Nelson,M,Q,Pres.,,,,,2514790599,,,,,,,,1982,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0340,No,5063,,1852044,2020ALZZ,ZZWD,2008,4, ,AABB,,,
"SMITH OFFICE MACHINES, INC., ED",,824 2nd Ave. S.E.,Decatur,AL,35601,2563534183,6,"Wholesaler of office equipment, including copiers & fax machines",Gary Smith,M,Q,Pres.,,,,,2563534287,,edsmithofficemachines.com,service@edsmithofficemachines.com,P.O. Box 1632,Decatur,AL,35602,1946,L,S,-,"7,700",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5044,5065,1852045,2020ALZZ,ZZWD,2008,9, ,AABB,,,
CLOWER ELECTRIC SUPPLY CO.,,2488 Halls Mill Rd.,Mobile,AL,36606,2514716176,16,"Distributor of electrical supplies, including wires & cables",Richard Sim,M,,Pres.,Tammy Turnbow,F,Q,Hum. Res. Mgr.,2514788962,,,ap@clowerelectric.com,P.O. Box 6197,Mobile,AL,36660,1946,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0780,No,5063,,1852057,2020ALZZ,ZZWD,2008,5, ,AABB,,,
CEDAR POINTS IMPORTS,,735 Durbin Ct.,Mobile,AL,36608,2516340699,5,"Distributor of women's handbags, robes & collegiate apparel",Jay McRae,M,,Owner,Steve McRae,M,Q,V-P.,2516340669,,www.cedarpointsimports.com,steve@cedarpointimports.com,,,,,2002,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0191,No,5137,5136,1852058,2020ALZZ,ZZWD,2008,8, ,AABB,,,
"DOTHAN JANITORIAL & PAPER SUPPLY, INC.",,137 S. Woodburn Dr.,Dothan,AL,36305,3347940414,3,Distributor of janitorial cleaning chemicals & supplies & industrial & personal paper,John Stallings,M,Q,Pres.,Susan Stallings,F,,Off. Mgr.,3346710532,,,,P.O. Box 2213,Dothan,AL,36302,1987,L,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JA0045,No,5169,5087,1852063,2020ALZZ,ZZWD,2008,7, ,AABB,,,
"BROOKS LOCK & KEY, INC.",,411 6th St. S.E.,Decatur,AL,35601,2563532596,12,Wholesaler of locks & keys,"John Orr, Sr.",M,Q,Pres.,,,,,2563538260,,www.brookslock.com,brookslockandkey@gmail.com,,,,,1971,L,S,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LO0260,No,5072,,1852087,2020ALZZ,ZZWD,2008,5, ,AABB,8002925008,,
"TOTAL HOSE, INC.",Air Hydro Power,"782 McEntire Ln., P.O. Box 5376",Decatur,AL,35601,2563019755,7,Distributor of industrial & hydraulic hoses & fittings & pneumatic & hydraulic valves & cylinders,Matt Ott,M,,Ptnr.,Tom McGuire,M,Q,Ptnr.,2563011979,,www.totalhose.com,cward@totalhose.com,,,,,2001,L,S,,"31,150",N,Dick Beaven,M,,Ptnr.,Scott Castleberry,M,,"Sales Mgr., Reg.",Charley Ward,M,,"Store Mgr., Parker",,,,,,,,,,,,,,,,,,,,,,,,,HO0320,No,5085,,1852224,2020ALZZ,ZZWD,2008,9, ,AABB,,,
"DIXIE WELDING SUPPLY CO., INC.",,3455 U.S. Highway 78 W.,Oxford,AL,36203,2568320400,5,"Distributor of welding equipment & supplies, including gases",Steve Bean,M,Q,Br. Mgr.,,,,,2568320406,,,dixiewelding@cableone.net,,,,,1997,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dixie Welding Supply Co., Inc.",Attalla,AL,2565386157,WE0240,No,5084,5085,1852227,2020ALZZ,ZZWD,2008,9, ,AABB,,"528 Gilbert Ferry Rd. S.E., P.O. Box 805",35954
"TOMITA USA, INC.",,"1400 Commerce Blvd., Ste. B",Anniston,AL,36207,2568317844,10,Distributor of cutting tools & machine components,Kaoru Tomita,M,,Pres.,B. Magel,M,Q,Regional Mgr.,2568317978,,,,,,,,1982,N,I,"under $500,000",,N,Joyce Rosz,F,,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CU0427,No,5084,,1852230,2020ALZZ,ZZWD,2008,5,S,AACC,,,
FOUNTAIN BUILDING & SUPPLY CO.,,731 20th St. N.,Bessemer,AL,35020,2054284173,17,"Distributor of building materials & supplies, including lumber, roofing & siding",Sidney Howard,M,Q,Pres.,,,,,2054813692,,fountainbuilding.com,info@fountainbuilding.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5031,5033,1852238,2020ALZZ,ZZWD,2008,5, ,AABB,,,
"W. W. GRAINGER, INC.",,1912 Jordan Ln. N.W.,Huntsville,AL,35816,2568302150,10,Wholesaler of industrial equipment & supplies,John Hunter,M,Q,Br. Mgr.,,,,,2568300280,,www.grainger.com,john@grainger.com,,,,,1990,I,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. W. Grainger, Inc.",Lake Forest,IL,8475351000,IN0453,No,5084,5085,1852239,2020ALZZ,ZZWD,2008,5, ,AABB,,100 Grainger Pkwy.,60045
FASTENAL CO.,,1031 19th St. N.,Bessemer,AL,35020,2054268046,4,Distributor of industrial fasteners,Trent Giles,M,Q,Manager,,,,,2054268290,,www.fastenal.com,albi3@stores.fastenal.com,,,,,2005,R,C,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastenal Co.,Winona,MN,5074545374,FA0490,No,5072,,1852242,2020ALZZ,ZZWD,2008,9, ,AABB,,2001 Theurer Blvd.,55987
"PROUTY CO., INC., DWIGHT W.",,2463 Commercial Park Dr.,Mobile,AL,36606,2514765056,15,Distributor of process control & measurement devices,Jed Prouty,M,,Pres.,Angela Fants,F,Q,Bookkeeper,2514711268,8002273585,www.dwprouty.com,sales@dwprouty.com,P.O. Box 6807,Mobile,AL,36660,1972,R,I,"$500,000-$1Mil","4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1128,No,5084,5085,1852245,2020ALZZ,ZZWD,2008,5, ,AABB,,,
"KENDALL ELECTRIC, INC.",,1323 Whigham Pl.,Tuscaloosa,AL,35405,2057595716,14,"Distributor of electrical supplies, factory automation equipment & voice & data products, including wires & switches",Chris Robinson,M,Q,Br. Mgr.,,,,,2053452874,8005328742,www.kendallelectric.com,salestus@kendallelectric.com,,,,,1957,L,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kendall Electric, Inc.",Portage,MI,2699783838,EL0780,No,5063,,1852250,2020ALZZ,ZZWD,2008,5, ,AABB,,5101 S. Sprinkle Rd.,49002
DOTHAN INDUSTRIAL HARDWARE,,2321 N. Range St.,Dothan,AL,36303,3347925135,10,Distributor of industrial hardware,Jim Powell,M,Q,Owner & Pres.,,,,,3347944776,,,,,,,,1945,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0662,No,5072,,1852258,2020ALZZ,ZZWD,2008,5, ,AABB,,,
TRACTOR & EQUIPMENT CO.,,3285 Selma Hwy.,Montgomery,AL,36108,3342886580,30,"Distributor of construction, municipal, industrial & forestry equipment, including bulldozers, hydraulic excavators, electric cranes & log loaders",Troy Cleckler,M,Q,Parts Mgr.,,,,,3342886584,,www.tractor-equipment.com,info@tec-1943.com,,,,,1989,L,I,,"4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tractor & Equipment Co., Inc.",Birmingham,AL,2055912131,CO1855,No,5082,5084,1852261,2020ALZZ,ZZWD,2008,4, ,AABB,,5336 Messer Airport Hwy.,35212
"POWERMOTION, INC.",,90 Robert Jemison Rd.,Birmingham,AL,35209,2059451931,8,"Distributor of pneumatic controls, including valves, switches, air pumps & vacuum cups & generators",Jack Carter,M,Q,Owner,,,,,2059451938,8009551931,www.powermotion.net,customerservice@powermotion.net,,,,,1990,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Air Hydro Power, Inc.",Louisville,KY,5024511000,PN0010,No,5084,5085,1852268,2020ALZZ,ZZWD,2008,9, ,AABB,,2550 Blankenbaker Pkwy.,40299
"BIRMINGHAM DOOR & WINDOWS, INC.",,3521 3rd Ave. S.,Birmingham,AL,35222,2053262367,4,"Distributor of wooden & metal windows, doors & millwork",Roger Harper,M,,Pres.,Bob LaRue,M,Q,Secy-Treas.,2053262395,,www.birminghamdoorandwindow.com,laruer66@msn.com,P.O. Box 2313,Birmingham,AL,35201,2001,R,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0066,No,5031,,1852270,2020ALZZ,ZZWD,2008,8, ,AABB,,,
"PROGAS, INC.",,"Main St. & Graham Rd., P.O. Box 228",Ranburne,AL,36273,2565683984,8,Distributor of propane gas,Greg Denman,M,Q,Br. Mgr.,,,,,2565683927,8005239568,www.myprogas.com,info@myprogas.com,,,,,1987,R,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lampton-Love, Inc.",Jackson,MS,6019333400,GA0400,No,5172,,1852279,2020ALZZ,ZZWD,2008,9, ,AABB,,"2829 Lakeland Dr., Ste. 1505",39232
ATHENS ADVERTISING SPECIALTIES,,602 Wilburn St.,Athens,AL,35611,2562324815,2,"Distributor of promotional products, including golf items, coffee mugs, banners, executive gifts & awards",Marie T. Barker,F,Q,Owner,,,,,2562334918,,,athensadvspec@pclnet.net,22360 Yorkshire Dr. E.,Athens,AL,35613,1986,R,1,,400,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AD0420,No,5199,,1852280,2020ALZZ,ZZWD,2008,7, ,AABB,,,
"ABS BUSINESS SYSTEMS OF MOBILE, INC.",,4950 Tufts Rd.,Mobile,AL,36619,2516617267,30,"Distributor of office equipment & supplies, including fax machines, copiers & toner",Stewart Scherr,M,Q,GM,,,,,2516025442,,absofmobile.com,info@absofmobile.com,,,,,2003,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0030,No,5044,5065,1852315,2020ALZZ,ZZWD,2008,4, ,AABB,,,
"SOUTHERN SASH SUPPLY OF MONTGOMERY, INC.",,"3202 Thomason Ave., P.O. Box 9408",Montgomery,AL,36108,3342653521,38,"Distributor of residential & commercial windows & doors & security products, including locks & bullet-resistant glass",Peyton Mathis,M,Q,Pres.,Warner L. Mathis,M,,V-P.,3342627838,8008275824,www.southernsash.com,pmathis@southernsash.com,,,,,1951,R,I,,,N,Charles D. Richardson,M,,Secy-Treas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0066,No,5031,5039,1852316,2020ALZZ,ZZWD,2008,4, ,AABB,,,
"FERGUSON ENTERPRISES, INC.",,2530 Midpark Rd.,Montgomery,AL,36109,3342700171,16,"Distributor of plumbing supplies, including pipes, fixtures, valves & fittings",Ronnie Humphrey,M,Q,Br. Mgr.,,,,,3342700173,,www.ferguson.com,ronnie.humphrey@ferguson.com,,,,,2005,I,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PL1861,No,5074,,1852321,2020ALZZ,ZZWD,2008,5, ,AABB,,12500 Jefferson Ave.,23602
"IMPROVED CONSTRUCTION METHODS, INC.","ICM Of America, Inc.","5608 Clifford Cir., Ste. C",Alabaster,AL,35007,2057675226,2,"Distributor of construction & underground safety equipment, including trench boxes, safety shoring & construction lasers",Harry Bell,M,,COO,Jake Lyle,M,Q,Sales Mgr.,,,www.improvedconstructionmethods.com,hr@icminc.us,,,,,1971,I,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Improved Construction Methods, Inc.",Jacksonville,AR,5019127715,CO1855,No,5082,,1852322,2020ALZZ,ZZWD,2008,8,U,A1,2056210150,1040 N. Redmond Rd.,72076
"AIRGAS SOUTH, INC.",,2805 Earl Goodwin Pkwy.,Selma,AL,36703,3348724497,5,"Distributor of welding equipment & supplies, including industrial gases",Jeff Gargus,M,Q,Br. Mgr.,,,,,3348727789,,www.airgas.com,info@airgas.com,,,,,1987,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Airgas USA, LLC - Southeast Region",Kennesaw,GA,7705906200,WE0240,No,5084,5085,1852323,2020ALZZ,ZZWD,2008,9, ,AABB,,"2015 Vaughn Rd., Bldg. 400",30144
"ATLAS WELDING SUPPLY CO., INC.",,3530 Greensboro Ave.,Tuscaloosa,AL,35401,2053456903,12,"Distributor of welding equipment & supplies, including electrodes & acetylene gases",James Cain,M,,Owner,Bud Koster,M,Q,Sales Rep.,2053456965,,www.atlaswsco.com,info@atlaswsco.com,P.O. Box 2683,Tuscaloosa,AL,35403,1978,L,I,$6Mil-$10Mil,"5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0240,No,5084,5172,1852324,2020ALZZ,ZZWD,2008,5, ,AABB,,,
AMERICAN PAPER & TWINE CO.,,1241 Gnat Pond Rd.,Leighton,AL,35646,2563833912,37,"Distributor of industrial supplies & packaging, maintenance chemicals & equipment & office supplies & furniture",Tom Frith,M,Q,"Sales Mgr., Reg.",,,,,2563867312,,www.shopapt.com,,,,,,1949,R,I,,"60,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Paper & Twine Co.,Nashville,TN,6153509000,IN0453,No,5085,5087,1853457,2020ALZZ,ZZWD,2008,4, ,AABB,,"7400 Cockrill Bend Blvd., P.O. Box 90348",37209
STEPHEN GOULD CORP. OF ALABAMA,,"4960 Corporate Dr. N.W., Ste. 130-G",Huntsville,AL,35805,2568371700,12,"Wholesaler of packaging materials, including shrink wrap & cardboard boxes",Mike Fairbanks,M,Q,GM,Julie Flatt,F,,Off. Mgr.,2568376555,,www.stephengould.com,al.sales@stephengould.com,,,,,1987,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Gould Corporation,Whippany,NJ,9734281500,PA0288,No,5113,,1855367,2020ALZZ,ZZWD,2008,5, ,AABB,,35 S. Jefferson Rd.,7981
MARTIN INDUSTRIAL SUPPLY,,141 Commerce Ct.,Pelham,AL,35124,2057339292,8,Wholesaler of industrial equipment & supplies,Darell Heaton,M,,GM,Jerald Sanders,M,Q,"Sales Rep., Inside",2057339299,8005544516,www.mscoinc.com,info@mscoinc.com,,,,,1997,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Industrial Supply,Sheffield,AL,2563833131,IN0453,No,5084,5085,1855505,2020ALZZ,ZZWD,2008,9, ,AABB,,"200 Appleton Ave., P.O. Box 790",35660
MASTER SAFETY SUPPLY CO.,,3704 Messer Airport Hwy.,Birmingham,AL,35222,2055928328,2,"Wholesaler of safety equipment, including protective clothing, gloves & respirators",Randy Masters,M,Q,Pres.,,,,,2055928329,,mastersafetysupply.com,,P.O. Box 320721,Birmingham,AL,35232,1977,R,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SA0106,No,5085,5136,1855518,2020ALZZ,ZZWD,2008,9,,,,,
"FLEETPRIDE, INC.",,2912 3rd Ave. N.,Birmingham,AL,35203,2053225621,24,"Wholesaler of heavy-duty truck & trailer hydraulic parts, including drivelines, springs, suspension systems, transmissions & differentials",Ken McKee,M,Q,Store Mgr.,,,,,2053802759,8002926509,www.fleetpride.com,ken.mckee@fleetpride.com,,,,,1977,N,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FleetPride, Inc.",Irving,TX,4692497500,TR0910,No,5013,,1855529,2020ALZZ,ZZWD,2008,5,,,,"600 E. Las Colinas Blvd., Ste. 400",75039
NAPA AUTO PARTS,,701 39th St. N,Birmingham,AL,35222,2055991000,120,Wholesaler of automotive parts,Ronnie Dubose,M,,Br. Mgr.,Randy Davis,M,Q,Hum. Res. Mgr.,2055920800,,www.napaautocare.com,info@napaautocare.com,,,,,1961,R,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genuine Parts Company,Atlanta,GA,7709531700,AU0510,No,5013,,1855538,2020ALZZ,ZZWD,2008,1, ,AABB,,2999 Wildwood Pkwy.,30339
ALABAMA GULF MFG. CORP.,,205 Saint Louis St.,Mobile,AL,36602,2514329177,2,Distributor of lumber,Mike Conwell,M,Q,Owner,,,,,,,,lumberho@aol.com,P.O. Box 276,Mobile,AL,36601,1992,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0355,No,5031,,1855565,2020ALZZ,ZZWD,2008,7,,,,,
"SHAW BUILDING SUPPLY, INC.",,3315 Mount Olive Rd.,Mount Olive,AL,35117,2056318696,30,"Distributor of building materials, including windows, roofing & plumbing supplies, siding & tools",Jerry Shaw,M,,Pres.,Herbert Shaw,M,,V-P.,2056316344,,shawbuildingsupply.com,info@shawbuildingsupply.com,,,,,1974,L,I,,,N,Tracy McAnnaly,F,,Hum. Res. Mgr.,Valarie Mathus,F,Q,Shpg. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5031,5033,1855613,2020ALZZ,ZZWD,2008,4, ,AABB,,,
"HALL'S PROPANE GAS CO., INC.",,303 College St.,Roanoke,AL,36274,3348636616,5,Wholesaler of liquified petroleum gas,Randy Hall,M,Q,Pres.,Tim Hall,M,,V-P.,3348637736,,,,,,,,1962,L,I,$6Mil-$10Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE0335,No,5172,,1855629,2020ALZZ,ZZWD,2008,9, ,AABB,,,
AGC AUTOMOTIVES AMERICA,,101 Total Solutions Way,Alabaster,AL,35007,2056851000,190,Wholesaler of automotive glass,Charlotte Arnold,F,Q,Hum. Res. & Safety Mgr.,,,,,2056851006,,www.agc-automotive.com,sales@us.agc-automotive.com,,,,,2000,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GL0045,No,5013,,1855633,2020ALZZ,ZZWD,2008,1, ,AABB,,,
"ABC SUPPLY CO., INC.",,200 28th St. N.,Birmingham,AL,35203,2053283413,14,"Wholesaler of building materials, including roofing, siding, windows & doors",Vic Edwards,M,Q,Br. Mgr.,,,,,2053282498,,www.abcsupply.com,mgr058@abcsupply.com,,,,,2003,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABC Supply Co., Inc.",Beloit,WI,6083627777,BU0243,No,5033,5031,1855635,2020ALZZ,ZZWD,2008,5,V,AABB,,1 ABC Pkwy.,53511
"AMERICAN PIPE & SUPPLY CO., INC.",,1201 N. Ripley St.,Montgomery,AL,36104,3342626431,5,"Wholesaler of plumbing supplies, including pipes, fittings, valves & fixtures",Ronnie Humphrey,M,Q,Br. Mgr.,,,,,3342642747,,www.americanpipe.com,info@americanpipe.com,,,,,2006,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"American Pipe & Supply Co., Inc.",Birmingham,AL,2052529460,PL1861,No,5074,,1855639,2020ALZZ,ZZWD,2008,9, ,AABB,,4100 E. Lake Blvd.,35217
"BRASS HARDWARE, INC.",,217 N. Burbank Dr.,Montgomery,AL,36117,3342600001,2,"Wholesaler of architectural hardware, including hinges, locks, keys, hoses & knobs",Randy Merijanian,M,Q,Owner,,,,,3342600935,,www.brasshardwarealabama.com,info@brasshardwarealabama.com,,,,,1993,L,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0450,No,5072,5085,1855640,2020ALZZ,ZZWD,2008,9, ,AABB,,,
"FERGUSON ENTERPRISES, INC.",,3065 Lee St.,Pelham,AL,35124,2056204070,3,"Wholesaler of plumbing supplies, including pipes, fixtures, valves & fittings",Wade Jones,M,Q,Br. Mgr.,,,,,2056204781,,www.ferguson.com,courtney.ervin@ferguson.com,,,,,1996,R,C,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PL1861,No,5074,,1855641,2020ALZZ,ZZWD,2008,9, ,AABB,,12500 Jefferson Ave.,23602
